timestamp,experiment_name,target_file,prompt_version,config_tag,model,temperature,top_p,max_tokens,latency_ms,prompt_tokens,completion_tokens,total_tokens,invariants_count,parsed_invariants,raw_response_snippet
2026-01-13T20:35:34.077215,ACSL_CoT_Deterministic,38.c,acsl_cot,,qwen3-max,0.0,1.0,,62175.53,542,1653,2195,3,"[""0 <= c"", ""c <= n"", ""0 <= c && c <= n""]",
2026-01-13T20:36:16.430812,ACSL_CoT_Balanced,38.c,acsl_cot,,qwen3-max,0.7,0.9,,42348.97,542,1223,1765,3,"[""0 <= c"", ""c <= n"", ""n > 0""]",
2026-01-13T20:37:28.428006,ACSL_CoT_Creative,38.c,acsl_cot,,qwen3-max,1.0,1.0,,71990.48,542,2595,3137,3,"[""c >= 0"", ""c <= n"", ""c == 0 || (1 <= c && c <= n)""]",
2026-01-14T05:12:10.406405,ACSL_CoT_Deterministic,38.c,acsl_cot,,kimi-k2-thinking,0.0,1.0,,146055.06,531,6702,7233,2,"[""n > 0"", ""0 <= c && c <= n""]",
2026-01-14T05:15:04.750451,ACSL_CoT_Balanced,38.c,acsl_cot,,kimi-k2-thinking,0.7,0.9,,174341.8,531,7748,8279,3,"[""c >= 0"", ""c <= n"", ""n > 0""]",
2026-01-14T05:19:45.150762,ACSL_CoT_Creative,38.c,acsl_cot,,kimi-k2-thinking,1.0,1.0,,280397.31,531,11606,12137,2,"[""0 <= c && c <= n"", ""n > 0""]",
2026-01-14T14:31:47.125397,ACSL_CoT_Deterministic,38.c,acsl_cot,,glm-4.7,0.0,1.0,,10152.44,533,602,1135,2,"[""c >= 0"", ""c <= n""]",
2026-01-14T14:31:56.598896,ACSL_CoT_Balanced,38.c,acsl_cot,,glm-4.7,0.7,0.9,,9471.35,533,503,1036,3,"[""1 <= c"", ""c <= n"", ""c != 0""]",
2026-01-14T14:32:04.442629,ACSL_CoT_Creative,38.c,acsl_cot,,glm-4.7,1.0,1.0,,7841.74,533,412,945,2,"[""0 <= c"", ""c <= n""]",
2026-01-15T00:01:18.914089,acsl_cot_Balanced,38.c,acsl_cot,qwen3max,qwen3-max,0.7,0.9,,68518.16,542,1821,2363,2,"[""n > 0"", ""0 <= c <= n""]",
2026-01-15T00:01:21.184535,acsl_direct_Balanced,38.c,acsl_direct,qwen3max,qwen3-max,0.7,0.9,,2269.5,332,22,354,2,"[""c >= 1"", ""c <= n""]",
2026-01-15T00:01:22.751754,autoverus_seahorn_v1_Balanced,38.c,autoverus_seahorn_v1,qwen3max,qwen3-max,0.7,0.9,,1566.39,412,11,423,2,"[""c >= 0"", ""n > 0""]",
2026-01-15T00:02:53.505633,loopy_termination_invariants_Balanced,38.c,loopy_termination_invariants,qwen3max,qwen3-max,0.7,0.9,,90752.67,692,2969,3661,0,[],
2026-01-15T00:03:41.838234,seahorn_cot_Balanced,38.c,seahorn_cot,qwen3max,qwen3-max,0.7,0.9,,48328.56,598,1254,1852,3,"[""c >= 0"", ""c <= n"", ""c >= 0 && c <= n""]",
2026-01-15T00:03:54.600587,seahorn_cot_fewshot_Balanced,38.c,seahorn_cot_fewshot,qwen3max,qwen3-max,0.7,0.9,,12760.25,819,449,1268,1,"[""c >= 0 && c <= n""]",
2026-01-15T00:03:57.068492,seahorn_direct_Balanced,38.c,seahorn_direct,qwen3max,qwen3-max,0.7,0.9,,2467.06,384,22,406,2,"[""c >= 1"", ""c <= n""]",
2026-01-15T06:16:06.661425,acsl_cot_Balanced,38.c,acsl_cot,glm47,glm-4.7,0.7,0.9,,16823.22,533,1099,1632,2,"[""c >= 0"", ""c <= n""]",
2026-01-15T06:16:07.890010,acsl_direct_Balanced,38.c,acsl_direct,glm47,glm-4.7,0.7,0.9,,1227.65,324,22,346,2,"[""c >= 1"", ""c <= n""]",
2026-01-15T06:16:08.761374,autoverus_seahorn_v1_Balanced,38.c,autoverus_seahorn_v1,glm47,glm-4.7,0.7,0.9,,870.65,404,10,414,2,"[""c >= 1"", ""c <= n""]",
2026-01-15T06:16:21.567487,loopy_termination_invariants_Balanced,38.c,loopy_termination_invariants,glm47,glm-4.7,0.7,0.9,,12805.26,684,935,1619,4,"[""c >= 0"", ""c <= n"", ""c == 0 ==> \\at(c, LoopEntry) == 0"", ""c >= 1""]",
2026-01-15T06:16:29.287966,seahorn_cot_Balanced,38.c,seahorn_cot,glm47,glm-4.7,0.7,0.9,,7717.36,590,683,1273,3,"[""c >= 0"", ""c <= n"", ""n > 0""]",
2026-01-15T06:16:37.745576,seahorn_cot_fewshot_Balanced,38.c,seahorn_cot_fewshot,glm47,glm-4.7,0.7,0.9,,8455.17,808,618,1426,2,"[""c > 0"", ""c <= n""]",
2026-01-15T06:16:38.772039,seahorn_direct_Balanced,38.c,seahorn_direct,glm47,glm-4.7,0.7,0.9,,1025.55,376,22,398,2,"[""c >= 1"", ""c <= n""]",
2026-01-15T11:02:34.526828,acsl_cot_Balanced,38.c,acsl_cot,qwenplus,qwen-plus,0.7,0.9,,81700.4,542,3291,3833,2,"[""n > 0"", ""0 <= c && c <= n""]",
2026-01-15T11:02:35.775952,acsl_direct_Balanced,38.c,acsl_direct,qwenplus,qwen-plus,0.7,0.9,,1248.34,332,22,354,2,"[""c >= 1"", ""c <= n""]",
2026-01-15T11:02:36.804424,autoverus_seahorn_v1_Balanced,38.c,autoverus_seahorn_v1,qwenplus,qwen-plus,0.7,0.9,,1027.69,412,11,423,2,"[""c >= 1"", ""n > 0""]",
2026-01-15T11:03:20.078885,loopy_termination_invariants_Balanced,38.c,loopy_termination_invariants,qwenplus,qwen-plus,0.7,0.9,,43273.59,692,2048,2740,0,[],
2026-01-15T11:04:01.466438,seahorn_cot_Balanced,38.c,seahorn_cot,qwenplus,qwen-plus,0.7,0.9,,41382.74,598,1758,2356,4,"[""c >= 0"", ""c <= n"", ""c >= 0 && c <= n"", ""n > 0""]",
2026-01-15T11:04:50.278603,seahorn_cot_fewshot_Balanced,38.c,seahorn_cot_fewshot,qwenplus,qwen-plus,0.7,0.9,,48806.42,819,1711,2530,2,"[""0 <= c && c <= n"", ""n > 0""]",
2026-01-15T11:04:51.522708,seahorn_direct_Balanced,38.c,seahorn_direct,qwenplus,qwen-plus,0.7,0.9,,1243.25,384,22,406,2,"[""c >= 1"", ""c <= n""]",
