timestamp,experiment_name,target_file,prompt_version,config_tag,model,temperature,top_p,max_tokens,latency_ms,prompt_tokens,completion_tokens,total_tokens,invariants_count,parsed_invariants,raw_response_snippet
2026-01-13T19:58:48.730544,ACSL_CoT_Deterministic,25.c,acsl_cot,,qwen3-max,0.0,1.0,,42297.41,519,1555,2074,3,"[""x >= 0"", ""x <= 10000"", ""0 <= x <= 10000""]",
2026-01-13T19:59:30.275505,ACSL_CoT_Balanced,25.c,acsl_cot,,qwen3-max,0.7,0.9,,41540.74,519,1038,1557,3,"[""x >= 0"", ""x <= 10000"", ""0 <= x <= 10000""]",
2026-01-13T19:59:53.836505,ACSL_CoT_Creative,25.c,acsl_cot,,qwen3-max,1.0,1.0,,23558.17,519,589,1108,3,"[""x >= 0"", ""x <= 10000"", ""0 <= x <= 10000""]",
2026-01-14T03:34:01.907677,ACSL_CoT_Deterministic,25.c,acsl_cot,,kimi-k2-thinking,0.0,1.0,,121047.48,505,5319,5824,1,"[""0 <= x && x <= 10000""]",
2026-01-14T03:36:29.052244,ACSL_CoT_Balanced,25.c,acsl_cot,,kimi-k2-thinking,0.7,0.9,,147142.49,505,6651,7156,3,"[""x >= 0"", ""x <= 10000"", ""0 <= x && x <= 10000""]",
2026-01-14T03:37:54.996278,ACSL_CoT_Creative,25.c,acsl_cot,,kimi-k2-thinking,1.0,1.0,,85942.09,505,3194,3699,1,"[""0 <= x && x <= 10000""]",
2026-01-14T14:21:22.857560,ACSL_CoT_Deterministic,25.c,acsl_cot,,glm-4.7,0.0,1.0,,5765.35,507,391,898,1,"[""0 <= x && x <= 10000""]",
2026-01-14T14:21:29.338425,ACSL_CoT_Balanced,25.c,acsl_cot,,glm-4.7,0.7,0.9,,6479.95,507,425,932,2,"[""x >= 0"", ""x <= 10000""]",
2026-01-14T14:21:43.058373,ACSL_CoT_Creative,25.c,acsl_cot,,glm-4.7,1.0,1.0,,13717.16,507,561,1068,2,"[""x >= 0"", ""x <= 10000""]",
2026-01-14T23:15:48.388856,acsl_cot_Balanced,25.c,acsl_cot,qwen3max,qwen3-max,0.7,0.9,,47049.33,519,1841,2360,2,"[""x >= 0"", ""x <= 10000""]",
2026-01-14T23:15:49.778032,acsl_direct_Balanced,25.c,acsl_direct,qwen3max,qwen3-max,0.7,0.9,,1388.3,309,15,324,1,"[""x >= 0""]",
2026-01-14T23:15:52.677853,autoverus_seahorn_v1_Balanced,25.c,autoverus_seahorn_v1,qwen3max,qwen3-max,0.7,0.9,,2899.08,389,15,404,2,"[""x >= 0"", ""x <= 10000""]",
2026-01-14T23:16:39.003367,loopy_termination_invariants_Balanced,25.c,loopy_termination_invariants,qwen3max,qwen3-max,0.7,0.9,,46324.59,669,1599,2268,0,[],
2026-01-14T23:16:58.542680,seahorn_cot_Balanced,25.c,seahorn_cot,qwen3max,qwen3-max,0.7,0.9,,19536.41,575,692,1267,2,"[""x >= 0"", ""x <= 10000""]",
2026-01-14T23:17:04.700983,seahorn_cot_fewshot_Balanced,25.c,seahorn_cot_fewshot,qwen3max,qwen3-max,0.7,0.9,,6156.86,796,176,972,1,"[""x >= 0""]",
2026-01-14T23:17:06.014118,seahorn_direct_Balanced,25.c,seahorn_direct,qwen3max,qwen3-max,0.7,0.9,,1312.38,361,15,376,1,"[""x >= 0""]",
2026-01-15T06:02:38.565780,acsl_cot_Balanced,25.c,acsl_cot,glm47,glm-4.7,0.7,0.9,,4484.5,507,366,873,2,"[""x >= 1"", ""x <= 10000""]",
2026-01-15T06:02:39.507162,acsl_direct_Balanced,25.c,acsl_direct,glm47,glm-4.7,0.7,0.9,,940.56,298,15,313,1,"[""x >= 0""]",
