timestamp,experiment_name,target_file,prompt_version,config_tag,model,temperature,top_p,max_tokens,latency_ms,prompt_tokens,completion_tokens,total_tokens,invariants_count,parsed_invariants,raw_response_snippet
2026-01-13T19:26:24.907344,ACSL_CoT_Deterministic,18.c,acsl_cot,,qwen3-max,0.0,1.0,,83287.82,537,2948,3485,1,"[""1 <= m && m <= x""]",
2026-01-13T19:27:53.961621,ACSL_CoT_Balanced,18.c,acsl_cot,,qwen3-max,0.7,0.9,,89044.97,537,2812,3349,3,"[""x >= 1"", ""m >= 1"", ""m <= x""]",
2026-01-13T19:29:13.016371,ACSL_CoT_Creative,18.c,acsl_cot,,qwen3-max,1.0,1.0,,79047.79,537,2560,3097,3,"[""m >= 1"", ""m <= x"", ""x >= 1""]",
2026-01-14T01:50:32.461747,ACSL_CoT_Deterministic,18.c,acsl_cot,,kimi-k2-thinking,0.0,1.0,,288944.65,526,11044,11570,0,[],
2026-01-14T01:55:21.284964,ACSL_CoT_Balanced,18.c,acsl_cot,,kimi-k2-thinking,0.7,0.9,,288822.74,526,10722,11248,0,[],
2026-01-14T02:00:10.205256,ACSL_CoT_Creative,18.c,acsl_cot,,kimi-k2-thinking,1.0,1.0,,288919.87,526,9105,9631,0,[],
2026-01-14T14:11:39.248875,ACSL_CoT_Deterministic,18.c,acsl_cot,,glm-4.7,0.0,1.0,,9119.84,528,517,1045,5,"[""1 <= x"", ""m >= 1"", ""m <= x"", ""x <= n"", ""m <= n""]",
2026-01-14T14:11:48.578024,ACSL_CoT_Balanced,18.c,acsl_cot,,glm-4.7,0.7,0.9,,9326.25,528,613,1141,4,"[""1 <= x && x <= n"", ""m >= 1"", ""m <= x"", ""m <= n""]",
2026-01-14T14:12:21.022987,ACSL_CoT_Creative,18.c,acsl_cot,,glm-4.7,1.0,1.0,,32440.92,528,936,1464,4,"[""1 <= x"", ""x <= n"", ""1 <= m"", ""m <= x""]",
2026-01-14T22:36:09.843013,acsl_cot_Balanced,18.c,acsl_cot,qwen3max,qwen3-max,0.7,0.9,,114268.2,537,3195,3732,3,"[""m >= 1"", ""x >= 1"", ""m <= x""]",
2026-01-14T22:36:13.409203,acsl_direct_Balanced,18.c,acsl_direct,qwen3max,qwen3-max,0.7,0.9,,3565.23,327,37,364,4,"[""x >= 1"", ""m >= 1"", ""x <= n"", ""m <= x""]",
2026-01-14T22:36:17.247565,autoverus_seahorn_v1_Balanced,18.c,autoverus_seahorn_v1,qwen3max,qwen3-max,0.7,0.9,,3837.56,407,20,427,3,"[""m >= 1"", ""x >= 1"", ""n >= x || x >= n""]",
2026-01-14T22:38:01.031789,loopy_termination_invariants_Balanced,18.c,loopy_termination_invariants,qwen3max,qwen3-max,0.7,0.9,,103783.04,687,4096,4783,0,[],
2026-01-14T22:39:26.581834,seahorn_cot_Balanced,18.c,seahorn_cot,qwen3max,qwen3-max,0.7,0.9,,85541.59,593,2507,3100,3,"[""m >= 1"", ""x >= 1"", ""m <= x""]",
2026-01-14T22:40:50.841509,seahorn_cot_fewshot_Balanced,18.c,seahorn_cot_fewshot,qwen3max,qwen3-max,0.7,0.9,,84250.68,814,2692,3506,1,"[""m >= 1""]",
2026-01-14T22:40:53.067810,seahorn_direct_Balanced,18.c,seahorn_direct,qwen3max,qwen3-max,0.7,0.9,,2225.59,379,30,409,3,"[""m >= 1"", ""x >= 1"", ""m <= x""]",
2026-01-15T05:55:05.443343,acsl_cot_Balanced,18.c,acsl_cot,glm47,glm-4.7,0.7,0.9,,13171.34,528,896,1424,4,"[""x >= 1"", ""x <= n"", ""m >= 1"", ""m <= x""]",
2026-01-15T05:55:06.588944,acsl_direct_Balanced,18.c,acsl_direct,glm47,glm-4.7,0.7,0.9,,1144.67,319,29,348,2,"[""1 <= m && m < x"", ""1 <= x && x <= n""]",
2026-01-15T05:55:07.811293,autoverus_seahorn_v1_Balanced,18.c,autoverus_seahorn_v1,glm47,glm-4.7,0.7,0.9,,1221.39,399,26,425,5,"[""m >= 1"", ""x >= 1"", ""x <= n"", ""m <= x"", ""m <= n""]",
2026-01-15T05:55:19.361636,loopy_termination_invariants_Balanced,18.c,loopy_termination_invariants,glm47,glm-4.7,0.7,0.9,,11549.53,679,831,1510,4,"[""x >= 1"", ""m >= 1"", ""x <= n"", ""m <= x""]",
2026-01-15T05:55:25.894907,seahorn_cot_Balanced,18.c,seahorn_cot,glm47,glm-4.7,0.7,0.9,,6530.94,585,477,1062,4,"[""x >= 1"", ""m >= 1"", ""x <= n"", ""m <= x""]",
2026-01-15T05:55:32.506331,seahorn_cot_fewshot_Balanced,18.c,seahorn_cot_fewshot,glm47,glm-4.7,0.7,0.9,,6609.13,803,445,1248,4,"[""x >= 1"", ""m >= 1"", ""m <= x"", ""x <= n""]",
2026-01-15T05:55:33.671573,seahorn_direct_Balanced,18.c,seahorn_direct,glm47,glm-4.7,0.7,0.9,,1164.1,371,33,404,3,"[""1 <= m && m <= x"", ""x >= 1"", ""x <= n""]",
2026-01-15T09:48:45.880694,acsl_cot_Balanced,18.c,acsl_cot,qwenplus,qwen-plus,0.7,0.9,,104477.46,537,4096,4633,0,[],
2026-01-15T09:48:47.509315,acsl_direct_Balanced,18.c,acsl_direct,qwenplus,qwen-plus,0.7,0.9,,1627.73,327,37,364,3,"[""x >= 1"", ""m >= 1"", ""x <= n || x == n + 1""]",
2026-01-15T09:48:48.581129,autoverus_seahorn_v1_Balanced,18.c,autoverus_seahorn_v1,qwenplus,qwen-plus,0.7,0.9,,1070.76,407,21,428,4,"[""x >= 1"", ""m >= 1"", ""m <= x"", ""x <= n""]",
2026-01-15T09:49:37.732616,loopy_termination_invariants_Balanced,18.c,loopy_termination_invariants,qwenplus,qwen-plus,0.7,0.9,,49150.43,687,2048,2735,0,[],
2026-01-15T09:50:15.534646,seahorn_cot_Balanced,18.c,seahorn_cot,qwenplus,qwen-plus,0.7,0.9,,37796.78,593,1588,2181,4,"[""x >= 1"", ""x <= n"", ""m >= 1"", ""m <= x""]",
2026-01-15T09:51:22.783633,seahorn_cot_fewshot_Balanced,18.c,seahorn_cot_fewshot,qwenplus,qwen-plus,0.7,0.9,,67239.08,814,2619,3433,3,"[""m >= 1"", ""x >= 1"", ""m <= x""]",
2026-01-15T09:51:24.539992,seahorn_direct_Balanced,18.c,seahorn_direct,qwenplus,qwen-plus,0.7,0.9,,1755.7,379,35,414,3,"[""x >= 1"", ""m >= 1"", ""x <= n || n <= 1""]",
