timestamp,experiment_name,target_file,prompt_version,config_tag,model,temperature,top_p,max_tokens,latency_ms,prompt_tokens,completion_tokens,total_tokens,invariants_count,parsed_invariants,raw_response_snippet
2026-01-14T00:23:58.331193,ACSL_CoT_Deterministic,89.c,acsl_cot,,qwen3-max,0.0,1.0,,210658.92,599,7476,8075,3,"[""x == y || x == y - 1"", ""lock == 1 || x == y - 1"", ""x == y ==> lock == 1""]",
2026-01-14T00:25:21.883056,ACSL_CoT_Balanced,89.c,acsl_cot,,qwen3-max,0.7,0.9,,83543.32,599,2500,3099,2,"[""0 <= y - x <= 1"", ""(x == y) ==> (lock == 1)""]",
2026-01-14T00:27:29.874695,ACSL_CoT_Creative,89.c,acsl_cot,,qwen3-max,1.0,1.0,,127977.85,599,4089,4688,3,"[""x <= y"", ""y <= x + 1"", ""lock == 1 ==> x == y""]",
2026-01-14T15:36:48.940964,ACSL_CoT_Deterministic,89.c,acsl_cot,,glm-4.7,0.0,1.0,,43658.63,590,1048,1638,3,"[""y >= x"", ""x >= 0"", ""lock == 0 || lock == 1""]",
2026-01-14T15:37:00.886406,ACSL_CoT_Balanced,89.c,acsl_cot,,glm-4.7,0.7,0.9,,11942.87,590,498,1088,2,"[""lock == 1"", ""x == y""]",
2026-01-14T15:37:37.877382,ACSL_CoT_Creative,89.c,acsl_cot,,glm-4.7,1.0,1.0,,36985.72,590,1752,2342,4,"[""x <= y"", ""y - x + lock == 1"", ""x >= 0"", ""lock >= 0""]",
2026-01-14T15:53:36.784695,ACSL_CoT_Deterministic,89.c,acsl_cot,,kimi-k2-thinking,0.0,1.0,,288939.45,588,4932,5520,0,[],
2026-01-14T15:58:25.706953,ACSL_CoT_Balanced,89.c,acsl_cot,,kimi-k2-thinking,0.7,0.9,,288921.8,588,5575,6163,0,[],
2026-01-14T16:03:14.684750,ACSL_CoT_Creative,89.c,acsl_cot,,kimi-k2-thinking,1.0,1.0,,288977.5,588,4842,5430,0,[],
2026-01-15T04:32:36.240974,acsl_cot_Balanced,89.c,acsl_cot,qwen3max,qwen3-max,0.7,0.9,,108107.91,599,4096,4695,0,[],
2026-01-15T04:32:37.561638,acsl_direct_Balanced,89.c,acsl_direct,qwen3max,qwen3-max,0.7,0.9,,1319.96,389,14,403,1,"[""x == y""]",
2026-01-15T04:32:39.552024,autoverus_seahorn_v1_Balanced,89.c,autoverus_seahorn_v1,qwen3max,qwen3-max,0.7,0.9,,1989.63,469,15,484,2,"[""x == y"", ""lock == 1 || lock == 0""]",
2026-01-15T04:35:03.638869,loopy_termination_invariants_Balanced,89.c,loopy_termination_invariants,qwen3max,qwen3-max,0.7,0.9,,144085.91,749,4096,4845,0,[],
2026-01-15T04:36:10.931151,seahorn_cot_Balanced,89.c,seahorn_cot,qwen3max,qwen3-max,0.7,0.9,,67282.4,655,2789,3444,1,"[""(x != y) || (lock == 1)""]",
2026-01-15T04:38:08.018599,seahorn_cot_fewshot_Balanced,89.c,seahorn_cot_fewshot,qwen3max,qwen3-max,0.7,0.9,,117079.07,876,4096,4972,0,[],
2026-01-15T04:38:10.978062,seahorn_direct_Balanced,89.c,seahorn_direct,qwen3max,qwen3-max,0.7,0.9,,2958.67,441,26,467,2,"[""x == y || lock == 0"", ""x <= y""]",
2026-01-15T07:07:32.014797,acsl_cot_Balanced,89.c,acsl_cot,glm47,glm-4.7,0.7,0.9,,73819.67,590,1834,2424,3,"[""lock == 0"", ""y == x + 1"", ""0 <= lock && lock <= 1""]",
2026-01-15T07:07:33.524256,acsl_direct_Balanced,89.c,acsl_direct,glm47,glm-4.7,0.7,0.9,,1508.55,381,34,415,2,"[""lock == 0 || lock == 1"", ""x == y || x == y - 1""]",
2026-01-15T07:07:35.011567,autoverus_seahorn_v1_Balanced,89.c,autoverus_seahorn_v1,glm47,glm-4.7,0.7,0.9,,1486.49,461,21,482,3,"[""x == y"", ""lock == 0 || lock == 1"", ""y >= 0""]",
2026-01-15T07:08:34.665461,loopy_termination_invariants_Balanced,89.c,loopy_termination_invariants,glm47,glm-4.7,0.7,0.9,,59653.02,741,1569,2310,4,"[""0 <= lock"", ""lock <= 1"", ""x <= y"", ""lock == 1 ==> x == y""]",
2026-01-15T07:09:01.662747,seahorn_cot_Balanced,89.c,seahorn_cot,glm47,glm-4.7,0.7,0.9,,26993.41,647,1122,1769,3,"[""(x == y) || (x == y - 1)"", ""(lock == 1 && x == y) || (lock == 0 && x != y)"", ""y - x == 1""]",
2026-01-15T07:09:15.449781,seahorn_cot_fewshot_Balanced,89.c,seahorn_cot_fewshot,glm47,glm-4.7,0.7,0.9,,13785.24,865,337,1202,2,"[""lock == 0"", ""x + 1 == y""]",
2026-01-15T07:09:16.712380,seahorn_direct_Balanced,89.c,seahorn_direct,glm47,glm-4.7,0.7,0.9,,1261.71,433,27,460,2,"[""x == y"", ""lock == 0 || lock == 1""]",
2026-01-15T14:31:30.647603,acsl_cot_Balanced,89.c,acsl_cot,qwenplus,qwen-plus,0.7,0.9,,95263.16,599,4096,4695,0,[],
2026-01-15T14:31:32.185255,acsl_direct_Balanced,89.c,acsl_direct,qwenplus,qwen-plus,0.7,0.9,,1536.57,389,32,421,2,"[""x == y || lock == 1"", ""lock >= 0 && lock <= 1""]",
2026-01-15T14:31:34.277485,autoverus_seahorn_v1_Balanced,89.c,autoverus_seahorn_v1,qwenplus,qwen-plus,0.7,0.9,,2090.85,469,48,517,5,"[""x == y"", ""lock == 1 || lock == 0"", ""(lock == 1 ==> x == y)"", ""(lock == 0 ==> x == y - 1)"", ""x >= y - 1""]",
2026-01-15T14:32:23.280774,loopy_termination_invariants_Balanced,89.c,loopy_termination_invariants,qwenplus,qwen-plus,0.7,0.9,,49002.45,749,2048,2797,0,[],
2026-01-15T14:34:02.452703,seahorn_cot_Balanced,89.c,seahorn_cot,qwenplus,qwen-plus,0.7,0.9,,99163.17,655,4096,4751,0,[],
2026-01-15T14:35:39.641659,seahorn_cot_fewshot_Balanced,89.c,seahorn_cot_fewshot,qwenplus,qwen-plus,0.7,0.9,,97180.53,876,4096,4972,0,[],
2026-01-15T14:35:41.118970,seahorn_direct_Balanced,89.c,seahorn_direct,qwenplus,qwen-plus,0.7,0.9,,1476.56,441,22,463,2,"[""lock == 1"", ""x == y""]",
