timestamp,experiment_name,target_file,prompt_version,config_tag,model,temperature,top_p,max_tokens,latency_ms,prompt_tokens,completion_tokens,total_tokens,invariants_count,parsed_invariants,raw_response_snippet
2026-01-13T18:41:48.258414,ACSL_CoT_Deterministic,130.c,acsl_cot,,qwen3-max,0.0,1.0,,231264.15,577,7591,8168,3,"[""x1 > 0"", ""x2 >= x1"", ""x3 >= x1""]",
2026-01-13T18:46:24.916110,ACSL_CoT_Balanced,130.c,acsl_cot,,qwen3-max,0.7,0.9,,276637.65,577,8192,8769,0,[],
2026-01-13T18:49:07.341703,ACSL_CoT_Creative,130.c,acsl_cot,,qwen3-max,1.0,1.0,,162414.69,577,4932,5509,4,"[""x1 == 1"", ""d1 == 1"", ""d2 == 1"", ""d3 == 1""]",
2026-01-14T00:11:10.449935,ACSL_CoT_Deterministic,130.c,acsl_cot,,kimi-k2-thinking,0.0,1.0,,289148.36,565,7638,8203,0,[],
2026-01-14T00:16:17.748711,ACSL_CoT_Balanced,130.c,acsl_cot,,kimi-k2-thinking,0.7,0.9,,307298.33,565,9674,10239,0,[],
2026-01-14T00:21:06.535479,ACSL_CoT_Creative,130.c,acsl_cot,,kimi-k2-thinking,1.0,1.0,,288786.42,565,10218,10783,0,[],
2026-01-14T14:00:59.153493,ACSL_CoT_Deterministic,130.c,acsl_cot,,glm-4.7,0.0,1.0,,81308.65,567,6194,6761,3,"[""x1 >= 0"", ""x2 >= 0"", ""x3 >= 0""]",
2026-01-14T14:01:17.272241,ACSL_CoT_Balanced,130.c,acsl_cot,,glm-4.7,0.7,0.9,,18115.49,567,937,1504,3,"[""x2 >= 0"", ""x3 >= 0"", ""x1 >= 0""]",
2026-01-14T14:01:57.943471,ACSL_CoT_Creative,130.c,acsl_cot,,glm-4.7,1.0,1.0,,40665.27,567,2146,2713,4,"[""x1 <= 1"", ""x1 >= 0"", ""x2 >= 0"", ""x3 >= 0""]",
2026-01-14T21:48:42.770163,acsl_cot_Balanced,130.c,acsl_cot,qwen3max,qwen3-max,0.7,0.9,,104972.38,577,3065,3642,4,"[""x1 == 1"", ""d1 == 1"", ""d2 == 1"", ""d3 == 1""]",
2026-01-14T21:48:44.755455,acsl_direct_Balanced,130.c,acsl_direct,qwen3max,qwen3-max,0.7,0.9,,1984.57,367,16,383,1,"[""x2 >= 0""]",
2026-01-14T21:48:48.170835,autoverus_seahorn_v1_Balanced,130.c,autoverus_seahorn_v1,qwen3max,qwen3-max,0.7,0.9,,3414.22,447,41,488,6,"[""x1 >= 0"", ""x2 >= 0"", ""x3 >= 0"", ""d1 == 1"", ""d2 == 1"", ""d3 == 1""]",
2026-01-14T21:51:12.587073,loopy_termination_invariants_Balanced,130.c,loopy_termination_invariants,qwen3max,qwen3-max,0.7,0.9,,144415.03,727,4096,4823,0,[],
2026-01-14T21:53:22.754362,seahorn_cot_Balanced,130.c,seahorn_cot,qwen3max,qwen3-max,0.7,0.9,,130155.57,633,4096,4729,0,[],
2026-01-14T21:55:26.525412,seahorn_cot_fewshot_Balanced,130.c,seahorn_cot_fewshot,qwen3max,qwen3-max,0.7,0.9,,123757.84,854,4096,4950,0,[],
2026-01-14T21:55:29.201440,seahorn_direct_Balanced,130.c,seahorn_direct,qwen3max,qwen3-max,0.7,0.9,,2675.29,419,16,435,1,"[""x2 >= 0""]",
2026-01-15T05:48:47.041893,acsl_cot_Balanced,130.c,acsl_cot,glm47,glm-4.7,0.7,0.9,,9878.94,567,643,1210,4,"[""x1 == x2"", ""x1 == x3"", ""x2 >= 0"", ""x3 >= 0""]",
2026-01-15T05:48:48.999606,acsl_direct_Balanced,130.c,acsl_direct,glm47,glm-4.7,0.7,0.9,,1956.45,358,91,449,6,"[""x1 >= 0"", ""x2 >= 0"", ""x3 >= 0"", ""x1 + d2 * x2 + d3 * x3 == 1 + d2 * x2 + d3 * x3"", ""x1 - x2 == 0"", ""x1 - x3 == 0""]",
2026-01-15T05:48:50.260383,autoverus_seahorn_v1_Balanced,130.c,autoverus_seahorn_v1,glm47,glm-4.7,0.7,0.9,,1259.53,438,41,479,6,"[""x1 >= 0"", ""x2 >= 0"", ""x3 >= 0"", ""d1 == 1"", ""d2 == 1"", ""d3 == 1""]",
2026-01-15T05:48:55.844303,loopy_termination_invariants_Balanced,130.c,loopy_termination_invariants,glm47,glm-4.7,0.7,0.9,,5582.99,718,393,1111,6,"[""x1 >= 0"", ""x2 >= 0"", ""x3 >= 0"", ""d1 == 1"", ""d2 == 1"", ""d3 == 1""]",
2026-01-15T05:49:08.662414,seahorn_cot_Balanced,130.c,seahorn_cot,glm47,glm-4.7,0.7,0.9,,12813.79,624,990,1614,9,"[""x2 >= 0"", ""x3 >= 0"", ""x2 - x1 == __VERIFIER_nondet_int()"", ""x2 >= 0"", ""x3 >= 0"", ""x2 - x1 >= 0"", ""x2 >= 0"", ""x3 >= 0"", ""x1 > 0""]",
2026-01-15T05:49:54.908671,seahorn_cot_fewshot_Balanced,130.c,seahorn_cot_fewshot,glm47,glm-4.7,0.7,0.9,,46235.81,842,4096,4938,0,[],
2026-01-15T05:49:56.387041,seahorn_direct_Balanced,130.c,seahorn_direct,glm47,glm-4.7,0.7,0.9,,1477.44,410,49,459,4,"[""x1 >= 0"", ""x2 >= 0"", ""x3 >= 0"", ""x1 + x2 + x3 >= 0""]",
2026-01-15T09:14:09.891606,acsl_cot_Balanced,130.c,acsl_cot,qwenplus,qwen-plus,0.7,0.9,,107969.88,577,4096,4673,0,[],
2026-01-15T09:14:12.106992,acsl_direct_Balanced,130.c,acsl_direct,qwenplus,qwen-plus,0.7,0.9,,2214.35,367,61,428,6,"[""x1 >= 0"", ""x2 >= 0"", ""x3 >= 0"", ""d1 == 1"", ""d2 == 1"", ""d3 == 1""]",
2026-01-15T09:14:13.927838,autoverus_seahorn_v1_Balanced,130.c,autoverus_seahorn_v1,qwenplus,qwen-plus,0.7,0.9,,1819.84,447,41,488,6,"[""x1 >= 0"", ""x2 >= 0"", ""x3 >= 0"", ""d1 == 1"", ""d2 == 1"", ""d3 == 1""]",
2026-01-15T09:15:15.274450,loopy_termination_invariants_Balanced,130.c,loopy_termination_invariants,qwenplus,qwen-plus,0.7,0.9,,61345.14,727,2048,2775,0,[],
2026-01-15T09:16:53.180007,seahorn_cot_Balanced,130.c,seahorn_cot,qwenplus,qwen-plus,0.7,0.9,,97896.96,633,4096,4729,0,[],
2026-01-15T09:18:31.182089,seahorn_cot_fewshot_Balanced,130.c,seahorn_cot_fewshot,qwenplus,qwen-plus,0.7,0.9,,97988.2,854,4096,4950,0,[],
2026-01-15T09:18:33.266426,seahorn_direct_Balanced,130.c,seahorn_direct,qwenplus,qwen-plus,0.7,0.9,,2083.43,419,34,453,3,"[""x1 >= 0"", ""x2 >= 0"", ""x3 >= 0""]",
