timestamp,experiment_name,target_file,prompt_version,config_tag,model,temperature,top_p,max_tokens,latency_ms,prompt_tokens,completion_tokens,total_tokens,invariants_count,parsed_invariants,raw_response_snippet
2026-01-13T23:32:57.534208,ACSL_CoT_Deterministic,81.c,acsl_cot,,qwen3-max,0.0,1.0,,26446.83,579,875,1454,2,"[""0 <= i"", ""i <= y""]",
2026-01-13T23:33:28.108244,ACSL_CoT_Balanced,81.c,acsl_cot,,qwen3-max,0.7,0.9,,30571.24,579,895,1474,3,"[""0 <= i"", ""i <= y"", ""y >= 0""]",
2026-01-13T23:34:03.216354,ACSL_CoT_Creative,81.c,acsl_cot,,qwen3-max,1.0,1.0,,35104.35,579,914,1493,2,"[""0 <= i"", ""i <= y""]",
2026-01-14T13:56:02.998020,ACSL_CoT_Deterministic,81.c,acsl_cot,,kimi-k2-thinking,0.0,1.0,,288833.33,568,8814,9382,0,[],
2026-01-14T14:00:17.254144,ACSL_CoT_Balanced,81.c,acsl_cot,,kimi-k2-thinking,0.7,0.9,,254254.36,568,7669,8237,1,"[""0 <= i && i <= y""]",
2026-01-14T14:04:35.670249,ACSL_CoT_Creative,81.c,acsl_cot,,kimi-k2-thinking,1.0,1.0,,258413.43,568,8165,8733,2,"[""0 <= i && i <= y"", ""y >= 0""]",
2026-01-14T15:23:17.921255,ACSL_CoT_Deterministic,81.c,acsl_cot,,glm-4.7,0.0,1.0,,26445.01,570,736,1306,4,"[""0 <= i && i <= y"", ""x >= y"", ""y >= 0"", ""x >= 0""]",
2026-01-14T15:23:26.139869,ACSL_CoT_Balanced,81.c,acsl_cot,,glm-4.7,0.7,0.9,,8215.68,570,695,1265,4,"[""0 <= i"", ""i <= y"", ""x >= y"", ""y >= 0""]",
2026-01-14T15:23:39.186691,ACSL_CoT_Creative,81.c,acsl_cot,,glm-4.7,1.0,1.0,,13045.06,570,781,1351,6,"[""0 <= i"", ""i <= y"", ""y >= 0"", ""x >= 0"", ""x >= y"", ""x >= i""]",
2026-01-15T03:41:34.224885,acsl_cot_Balanced,81.c,acsl_cot,qwen3max,qwen3-max,0.7,0.9,,26045.44,579,764,1343,3,"[""0 <= i"", ""i <= y"", ""0 <= i && i <= y""]",
2026-01-15T03:41:36.417161,acsl_direct_Balanced,81.c,acsl_direct,qwen3max,qwen3-max,0.7,0.9,,2191.2,369,36,405,4,"[""0 <= i"", ""i <= y"", ""x >= y"", ""y >= 0""]",
2026-01-15T03:41:38.188801,autoverus_seahorn_v1_Balanced,81.c,autoverus_seahorn_v1,qwen3max,qwen3-max,0.7,0.9,,1770.71,449,27,476,5,"[""i >= 0"", ""i <= y"", ""x >= 0"", ""y >= 0"", ""x >= y""]",
2026-01-15T03:43:11.534242,loopy_termination_invariants_Balanced,81.c,loopy_termination_invariants,qwen3max,qwen3-max,0.7,0.9,,93344.63,729,3009,3738,0,[],
2026-01-15T03:43:32.441633,seahorn_cot_Balanced,81.c,seahorn_cot,qwen3max,qwen3-max,0.7,0.9,,20905.99,635,558,1193,3,"[""i >= 0"", ""i <= y"", ""0 <= i && i <= y""]",
2026-01-15T03:43:40.835198,seahorn_cot_fewshot_Balanced,81.c,seahorn_cot_fewshot,qwen3max,qwen3-max,0.7,0.9,,8392.03,856,152,1008,2,"[""0 <= i"", ""i <= y""]",
2026-01-15T03:43:43.539935,seahorn_direct_Balanced,81.c,seahorn_direct,qwen3max,qwen3-max,0.7,0.9,,2703.94,421,14,435,1,"[""0 <= i""]",
2026-01-15T06:53:03.160288,acsl_cot_Balanced,81.c,acsl_cot,glm47,glm-4.7,0.7,0.9,,7079.25,570,556,1126,4,"[""0 <= i"", ""i <= y"", ""y >= 0"", ""x >= y""]",
2026-01-15T06:53:04.513933,acsl_direct_Balanced,81.c,acsl_direct,glm47,glm-4.7,0.7,0.9,,1352.52,361,41,402,4,"[""0 <= i && i <= y"", ""x >= 0"", ""y >= 0"", ""x >= y""]",
2026-01-15T06:53:05.800645,autoverus_seahorn_v1_Balanced,81.c,autoverus_seahorn_v1,glm47,glm-4.7,0.7,0.9,,1285.82,441,27,468,5,"[""i >= 0"", ""x >= 0"", ""y >= 0"", ""x >= y"", ""i <= y""]",
