timestamp,experiment_name,target_file,prompt_version,config_tag,model,temperature,top_p,max_tokens,latency_ms,prompt_tokens,completion_tokens,total_tokens,invariants_count,parsed_invariants,raw_response_snippet
2026-01-13T20:58:40.755743,ACSL_CoT_Deterministic,42.c,acsl_cot,,qwen3-max,0.0,1.0,,150471.62,592,4251,4843,2,"[""c == 0"", ""0 <= c <= n""]",
2026-01-13T21:00:49.627910,ACSL_CoT_Balanced,42.c,acsl_cot,,qwen3-max,0.7,0.9,,128863.89,592,4057,4649,2,"[""n > 0"", ""(0 <= c && c <= 1) || c > n""]",
2026-01-13T21:02:03.596239,ACSL_CoT_Creative,42.c,acsl_cot,,qwen3-max,1.0,1.0,,73962.12,592,2494,3086,2,"[""c == 0"", ""n > 0""]",
2026-01-14T06:04:26.828937,ACSL_CoT_Deterministic,42.c,acsl_cot,,kimi-k2-thinking,0.0,1.0,,254312.58,581,10813,11394,2,"[""c == 0"", ""n > 0""]",
2026-01-14T06:08:54.741771,ACSL_CoT_Balanced,42.c,acsl_cot,,kimi-k2-thinking,0.7,0.9,,267910.42,581,9657,10238,4,"[""n > 0"", ""c == 0"", ""c >= 0"", ""c <= n""]",
2026-01-14T06:11:15.469894,ACSL_CoT_Creative,42.c,acsl_cot,,kimi-k2-thinking,1.0,1.0,,140725.57,581,6160,6741,2,"[""c == 0"", ""n > 0""]",
2026-01-14T14:38:16.687894,ACSL_CoT_Deterministic,42.c,acsl_cot,,glm-4.7,0.0,1.0,,57546.31,583,3264,3847,3,"[""n > 0"", ""0 <= c"", ""c <= n""]",
2026-01-14T14:38:27.322691,ACSL_CoT_Balanced,42.c,acsl_cot,,glm-4.7,0.7,0.9,,10631.91,583,794,1377,2,"[""c >= 0"", ""c == 0 || c == 1 || c > n""]",
2026-01-14T14:38:51.596119,ACSL_CoT_Creative,42.c,acsl_cot,,glm-4.7,1.0,1.0,,24270.99,583,1311,1894,0,[],
2026-01-15T00:29:53.653692,acsl_cot_Balanced,42.c,acsl_cot,qwen3max,qwen3-max,0.7,0.9,,112493.7,592,3749,4341,5,"[""c == 0"", ""0 <= c"", ""c <= n"", ""0 <= c && c <= n"", ""c != n""]",
2026-01-15T00:29:55.720463,acsl_direct_Balanced,42.c,acsl_direct,qwen3max,qwen3-max,0.7,0.9,,2065.56,382,25,407,2,"[""c >= 0"", ""c <= n + 1""]",
2026-01-15T00:29:57.491924,autoverus_seahorn_v1_Balanced,42.c,autoverus_seahorn_v1,qwen3max,qwen3-max,0.7,0.9,,1770.54,462,19,481,3,"[""c >= 0"", ""n > 0"", ""c <= n + 1""]",
2026-01-15T00:31:44.499896,loopy_termination_invariants_Balanced,42.c,loopy_termination_invariants,qwen3max,qwen3-max,0.7,0.9,,107006.89,742,4096,4838,0,[],
2026-01-15T00:32:16.151037,seahorn_cot_Balanced,42.c,seahorn_cot,qwen3max,qwen3-max,0.7,0.9,,31646.88,648,1070,1718,2,"[""0 <= c && c <= n"", ""n > 0""]",
2026-01-15T00:33:07.637683,seahorn_cot_fewshot_Balanced,42.c,seahorn_cot_fewshot,qwen3max,qwen3-max,0.7,0.9,,51481.38,869,1933,2802,1,"[""c >= 0 && c <= n""]",
2026-01-15T00:33:10.050066,seahorn_direct_Balanced,42.c,seahorn_direct,qwen3max,qwen3-max,0.7,0.9,,2411.63,434,25,459,2,"[""c >= 0"", ""c <= n + 1""]",
2026-01-15T06:20:00.529807,acsl_cot_Balanced,42.c,acsl_cot,glm47,glm-4.7,0.7,0.9,,11195.84,583,867,1450,2,"[""c >= 0"", ""n > 0""]",
2026-01-15T06:20:01.670606,acsl_direct_Balanced,42.c,acsl_direct,glm47,glm-4.7,0.7,0.9,,1140.15,374,26,400,2,"[""c >= 0"", ""c == n || c <= n""]",
2026-01-15T06:20:02.944080,autoverus_seahorn_v1_Balanced,42.c,autoverus_seahorn_v1,glm47,glm-4.7,0.7,0.9,,1272.74,454,19,473,3,"[""c >= 0"", ""n > 0"", ""c <= n + 1""]",
2026-01-15T06:20:47.462505,loopy_termination_invariants_Balanced,42.c,loopy_termination_invariants,glm47,glm-4.7,0.7,0.9,,44516.8,734,4096,4830,0,[],
2026-01-15T06:20:54.178164,seahorn_cot_Balanced,42.c,seahorn_cot,glm47,glm-4.7,0.7,0.9,,6713.4,640,542,1182,1,"[""c >= 1""]",
2026-01-15T06:21:09.070491,seahorn_cot_fewshot_Balanced,42.c,seahorn_cot_fewshot,glm47,glm-4.7,0.7,0.9,,14888.26,858,1238,2096,2,"[""0 <= c && c <= n"", ""n > 0""]",
2026-01-15T06:21:10.379982,seahorn_direct_Balanced,42.c,seahorn_direct,glm47,glm-4.7,0.7,0.9,,1308.61,426,29,455,2,"[""c >= 0"", ""c == n || c <= n + 1""]",
2026-01-15T11:24:36.342302,acsl_cot_Balanced,42.c,acsl_cot,qwenplus,qwen-plus,0.7,0.9,,109985.7,592,3789,4381,4,"[""c == 0"", ""n > 0"", ""c <= n"", ""c >= 0""]",
