timestamp,experiment_name,target_file,prompt_version,config_tag,model,temperature,top_p,max_tokens,latency_ms,prompt_tokens,completion_tokens,total_tokens,invariants_count,parsed_invariants,raw_response_snippet
2026-01-13T20:23:54.073561,ACSL_CoT_Deterministic,34.c,acsl_cot,,qwen3-max,0.0,1.0,,116963.48,542,3761,4303,2,"[""x <= n"", ""n >= 0 ==> x >= 0""]",
2026-01-13T20:24:59.825756,ACSL_CoT_Balanced,34.c,acsl_cot,,qwen3-max,0.7,0.9,,65747.17,542,2157,2699,2,"[""x <= n"", ""n >= 0 ==> x >= 0""]",
2026-01-13T20:27:22.054725,ACSL_CoT_Creative,34.c,acsl_cot,,qwen3-max,1.0,1.0,,142219.94,542,4007,4549,2,"[""x <= n"", ""n < 0 || x >= 0""]",
2026-01-14T04:28:32.332585,ACSL_CoT_Deterministic,34.c,acsl_cot,,kimi-k2-thinking,0.0,1.0,,214110.31,531,9360,9891,2,"[""x <= n"", ""n >= 0 ==> x >= 0""]",
2026-01-14T04:32:12.704845,ACSL_CoT_Balanced,34.c,acsl_cot,,kimi-k2-thinking,0.7,0.9,,220370.08,531,8680,9211,2,"[""x <= n"", ""n >= 0 ==> x >= 0""]",
2026-01-14T04:35:53.254109,ACSL_CoT_Creative,34.c,acsl_cot,,kimi-k2-thinking,1.0,1.0,,220547.99,531,9258,9789,2,"[""x <= n"", ""n >= 0 ==> x >= 0""]",
2026-01-14T14:27:22.414406,ACSL_CoT_Deterministic,34.c,acsl_cot,,glm-4.7,0.0,1.0,,8081.46,533,564,1097,2,"[""0 <= x"", ""x <= n""]",
2026-01-14T14:27:27.490443,ACSL_CoT_Balanced,34.c,acsl_cot,,glm-4.7,0.7,0.9,,5074.25,533,391,924,1,"[""0 <= x && x <= n""]",
2026-01-14T14:27:44.740642,ACSL_CoT_Creative,34.c,acsl_cot,,glm-4.7,1.0,1.0,,17245.57,533,979,1512,2,"[""x <= n"", ""x >= 0""]",
2026-01-14T23:46:02.457125,acsl_cot_Balanced,34.c,acsl_cot,qwen3max,qwen3-max,0.7,0.9,,101808.84,542,2978,3520,2,"[""x <= n"", ""(n >= 0) ==> (x >= 0)""]",
2026-01-14T23:46:04.133160,acsl_direct_Balanced,34.c,acsl_direct,qwen3max,qwen3-max,0.7,0.9,,1675.33,332,18,350,1,"[""0 <= x && x <= n""]",
2026-01-14T23:46:05.675073,autoverus_seahorn_v1_Balanced,34.c,autoverus_seahorn_v1,qwen3max,qwen3-max,0.7,0.9,,1541.1,412,20,432,3,"[""x >= 0"", ""x <= n"", ""n >= 0 || x == n""]",
2026-01-14T23:48:04.004400,loopy_termination_invariants_Balanced,34.c,loopy_termination_invariants,qwen3max,qwen3-max,0.7,0.9,,118327.89,692,3824,4516,0,[],
2026-01-14T23:49:03.015777,seahorn_cot_Balanced,34.c,seahorn_cot,qwen3max,qwen3-max,0.7,0.9,,59003.43,598,1939,2537,3,"[""x >= 0"", ""x <= n"", ""0 <= x && x <= n""]",
