timestamp,experiment_name,target_file,prompt_version,config_tag,model,temperature,top_p,max_tokens,latency_ms,prompt_tokens,completion_tokens,total_tokens,invariants_count,parsed_invariants,raw_response_snippet
2026-01-13T20:33:00.563412,ACSL_CoT_Deterministic,37.c,acsl_cot,,qwen3-max,0.0,1.0,,47269.83,588,1392,1980,3,"[""0 <= c"", ""c <= 40"", ""0 <= c <= 40""]",
2026-01-13T20:33:29.933301,ACSL_CoT_Balanced,37.c,acsl_cot,,qwen3-max,0.7,0.9,,29365.99,588,1013,1601,3,"[""0 <= c"", ""c <= 40"", ""0 <= c && c <= 40""]",
2026-01-13T20:34:31.895922,ACSL_CoT_Creative,37.c,acsl_cot,,qwen3-max,1.0,1.0,,61956.98,588,1887,2475,1,"[""(0 <= c) && (c <= 40)""]",
2026-01-14T05:01:02.699302,ACSL_CoT_Deterministic,37.c,acsl_cot,,kimi-k2-thinking,0.0,1.0,,91714.03,573,3910,4483,1,"[""0 <= c <= 40""]",
2026-01-14T05:04:58.221354,ACSL_CoT_Balanced,37.c,acsl_cot,,kimi-k2-thinking,0.7,0.9,,235519.77,573,9583,10156,1,"[""0 <= c && c <= 40""]",
2026-01-14T05:09:44.349029,ACSL_CoT_Creative,37.c,acsl_cot,,kimi-k2-thinking,1.0,1.0,,286125.75,573,12220,12793,1,"[""0 <= c && c <= 40""]",
2026-01-14T14:30:51.840164,ACSL_CoT_Deterministic,37.c,acsl_cot,,glm-4.7,0.0,1.0,,12741.81,575,861,1436,1,"[""1 <= c && c <= 40""]",
2026-01-14T14:31:17.068053,ACSL_CoT_Balanced,37.c,acsl_cot,,glm-4.7,0.7,0.9,,25224.32,575,1112,1687,2,"[""0 <= c"", ""c <= 40""]",
2026-01-14T14:31:36.970006,ACSL_CoT_Creative,37.c,acsl_cot,,glm-4.7,1.0,1.0,,19898.85,575,799,1374,2,"[""1 <= c"", ""c <= 40""]",
2026-01-14T23:57:45.643835,acsl_cot_Balanced,37.c,acsl_cot,qwen3max,qwen3-max,0.7,0.9,,42118.13,588,1484,2072,1,"[""0 <= c <= 40""]",
2026-01-14T23:57:47.611545,acsl_direct_Balanced,37.c,acsl_direct,qwen3max,qwen3-max,0.7,0.9,,1966.86,378,20,398,1,"[""0 <= c && c <= 40""]",
2026-01-14T23:57:49.176529,autoverus_seahorn_v1_Balanced,37.c,autoverus_seahorn_v1,qwen3max,qwen3-max,0.7,0.9,,1564.26,458,12,470,2,"[""c >= 0"", ""c <= 40""]",
2026-01-14T23:59:11.675876,loopy_termination_invariants_Balanced,37.c,loopy_termination_invariants,qwen3max,qwen3-max,0.7,0.9,,82498.13,738,2398,3136,0,[],
2026-01-14T23:59:36.363940,seahorn_cot_Balanced,37.c,seahorn_cot,qwen3max,qwen3-max,0.7,0.9,,24684.9,644,769,1413,3,"[""c >= 0"", ""c <= 40"", ""c >= 0 && c <= 40""]",
2026-01-15T00:00:06.749437,seahorn_cot_fewshot_Balanced,37.c,seahorn_cot_fewshot,qwen3max,qwen3-max,0.7,0.9,,30384.08,865,838,1703,1,"[""0 <= c && c <= 40""]",
2026-01-15T00:00:10.390162,seahorn_direct_Balanced,37.c,seahorn_direct,qwen3max,qwen3-max,0.7,0.9,,3640.31,430,24,454,2,"[""c >= 0"", ""c <= 40""]",
2026-01-15T06:15:26.555854,acsl_cot_Balanced,37.c,acsl_cot,glm47,glm-4.7,0.7,0.9,,10198.82,575,714,1289,1,"[""0 <= c && c <= 40""]",
2026-01-15T06:15:27.724327,acsl_direct_Balanced,37.c,acsl_direct,glm47,glm-4.7,0.7,0.9,,1167.52,366,19,385,1,"[""0 <= c && c <= 40""]",
2026-01-15T06:15:28.638325,autoverus_seahorn_v1_Balanced,37.c,autoverus_seahorn_v1,glm47,glm-4.7,0.7,0.9,,913.52,446,11,457,2,"[""c >= 0"", ""c <= 40""]",
2026-01-15T06:15:35.283450,loopy_termination_invariants_Balanced,37.c,loopy_termination_invariants,glm47,glm-4.7,0.7,0.9,,6644.32,726,502,1228,4,"[""c >= 0"", ""c <= 40"", ""c == 40 ==> c == 1"", ""c != 40 ==> c == \\at(c, Pre) + 1""]",
2026-01-15T06:15:40.451298,seahorn_cot_Balanced,37.c,seahorn_cot,glm47,glm-4.7,0.7,0.9,,5166.02,632,319,951,2,"[""c >= 0"", ""c <= 40""]",
2026-01-15T06:15:48.775228,seahorn_cot_fewshot_Balanced,37.c,seahorn_cot_fewshot,glm47,glm-4.7,0.7,0.9,,8321.36,850,630,1480,1,"[""c >= 0""]",
2026-01-15T06:15:49.834132,seahorn_direct_Balanced,37.c,seahorn_direct,glm47,glm-4.7,0.7,0.9,,1058.04,418,23,441,2,"[""c >= 0"", ""c <= 40""]",
2026-01-15T10:59:29.190599,acsl_cot_Balanced,37.c,acsl_cot,qwenplus,qwen-plus,0.7,0.9,,60323.76,588,2454,3042,3,"[""0 <= c"", ""c <= 40"", ""0 <= c && c <= 40""]",
2026-01-15T10:59:30.874169,acsl_direct_Balanced,37.c,acsl_direct,qwenplus,qwen-plus,0.7,0.9,,1682.77,378,35,413,2,"[""0 <= c && c <= 41"", ""c == 40 || c < 40""]",
2026-01-15T10:59:31.898792,autoverus_seahorn_v1_Balanced,37.c,autoverus_seahorn_v1,qwenplus,qwen-plus,0.7,0.9,,1023.88,458,12,470,2,"[""c >= 0"", ""c <= 40""]",
2026-01-15T11:00:19.005889,loopy_termination_invariants_Balanced,37.c,loopy_termination_invariants,qwenplus,qwen-plus,0.7,0.9,,47105.85,738,2048,2786,0,[],
2026-01-15T11:00:49.488996,seahorn_cot_Balanced,37.c,seahorn_cot,qwenplus,qwen-plus,0.7,0.9,,30478.21,644,1369,2013,1,"[""0 <= c && c <= 40""]",
2026-01-15T11:01:10.655350,seahorn_cot_fewshot_Balanced,37.c,seahorn_cot_fewshot,qwenplus,qwen-plus,0.7,0.9,,21162.86,865,929,1794,1,"[""0 <= c && c <= 40""]",
2026-01-15T11:01:12.818616,seahorn_direct_Balanced,37.c,seahorn_direct,qwenplus,qwen-plus,0.7,0.9,,2162.36,430,24,454,2,"[""c >= 0"", ""c <= 40""]",
