timestamp,experiment_name,target_file,prompt_version,config_tag,model,temperature,top_p,max_tokens,latency_ms,prompt_tokens,completion_tokens,total_tokens,invariants_count,parsed_invariants,raw_response_snippet
2026-01-13T23:00:00.453341,ACSL_CoT_Deterministic,7.c,acsl_cot,,qwen3-max,0.0,1.0,,127031.22,570,4560,5130,4,"[""x >= 0"", ""y >= 0"", ""x - y >= -10"", ""x - y <= 10""]",
2026-01-13T23:01:15.481575,ACSL_CoT_Balanced,7.c,acsl_cot,,qwen3-max,0.7,0.9,,75019.27,570,2727,3297,3,"[""x >= 0"", ""y >= 0"", ""x - y == \\at(x - y, LoopEntry)""]",
2026-01-13T23:02:49.691052,ACSL_CoT_Creative,7.c,acsl_cot,,qwen3-max,1.0,1.0,,94201.83,570,3205,3775,4,"[""x >= 0"", ""y >= 0"", ""x - y <= 10"", ""x - y >= -10""]",
2026-01-14T11:34:43.080036,ACSL_CoT_Deterministic,7.c,acsl_cot,,kimi-k2-thinking,0.0,1.0,,288893.18,555,8471,9026,0,[],
2026-01-14T11:39:10.380021,ACSL_CoT_Balanced,7.c,acsl_cot,,kimi-k2-thinking,0.7,0.9,,267297.0,555,8201,8756,5,"[""x - y == \\at(x - y, Pre)"", ""x % 10 == \\at(x % 10, Pre)"", ""y % 10 == \\at(y % 10, Pre)"", ""x >= 0"", ""y >= 0""]",
2026-01-14T11:43:59.118381,ACSL_CoT_Creative,7.c,acsl_cot,,kimi-k2-thinking,1.0,1.0,,288737.81,555,6821,7376,0,[],
2026-01-14T15:11:27.517546,ACSL_CoT_Deterministic,7.c,acsl_cot,,glm-4.7,0.0,1.0,,12031.54,557,848,1405,0,[],
2026-01-14T15:11:32.206963,ACSL_CoT_Balanced,7.c,acsl_cot,,glm-4.7,0.7,0.9,,4687.48,557,327,884,4,"[""x - y == \\old(x) - \\old(y)"", ""x % 10 == y % 10"", ""x >= 0"", ""y >= 0""]",
2026-01-14T15:12:06.199234,ACSL_CoT_Creative,7.c,acsl_cot,,glm-4.7,1.0,1.0,,33990.5,557,1312,1869,3,"[""x >= 0"", ""y >= 0"", ""x - y == \u0007t(x - y, Pre)""]",
2026-01-15T02:57:20.587780,acsl_cot_Balanced,7.c,acsl_cot,qwen3max,qwen3-max,0.7,0.9,,95697.35,570,3492,4062,4,"[""x >= 0"", ""y >= 0"", ""x - y >= -10"", ""x - y <= 10""]",
2026-01-15T02:57:24.018098,acsl_direct_Balanced,7.c,acsl_direct,qwen3max,qwen3-max,0.7,0.9,,3429.1,360,69,429,5,"[""x >= 0"", ""y >= 0"", ""x <= 10 || x >= 20"", ""y <= 10 || y >= 20"", ""x - y == \\old(x) - \\old(y)""]",
2026-01-15T02:57:26.783709,autoverus_seahorn_v1_Balanced,7.c,autoverus_seahorn_v1,qwen3max,qwen3-max,0.7,0.9,,2764.56,440,55,495,5,"[""x >= 0"", ""x <= 10 + 10 * (x / 10)"", ""y >= 0"", ""y <= 10 + 10 * (y / 10)"", ""x - y == 0""]",
2026-01-15T02:58:59.132163,loopy_termination_invariants_Balanced,7.c,loopy_termination_invariants,qwen3max,qwen3-max,0.7,0.9,,92347.22,720,3174,3894,0,[],
2026-01-15T03:00:03.656049,seahorn_cot_Balanced,7.c,seahorn_cot,qwen3max,qwen3-max,0.7,0.9,,64518.22,626,2119,2745,4,"[""x >= 0"", ""y >= 0"", ""x - y <= 10"", ""x - y >= -10""]",
2026-01-15T03:01:43.033832,seahorn_cot_fewshot_Balanced,7.c,seahorn_cot_fewshot,qwen3max,qwen3-max,0.7,0.9,,99370.77,847,3111,3958,3,"[""x >= 0"", ""y >= 0"", ""x - y >= -10 && x - y <= 10""]",
2026-01-15T03:01:45.699529,seahorn_direct_Balanced,7.c,seahorn_direct,qwen3max,qwen3-max,0.7,0.9,,2664.68,412,52,464,5,"[""x == y"", ""x >= 0"", ""y >= 0"", ""x <= y + 10"", ""y <= x + 10""]",
2026-01-15T06:47:12.655709,acsl_cot_Balanced,7.c,acsl_cot,glm47,glm-4.7,0.7,0.9,,6360.41,557,553,1110,5,"[""x >= 0"", ""y >= 0"", ""x % 10 == \\old(x) % 10"", ""y % 10 == \\old(y) % 10"", ""x - y == \\old(x) - \\old(y)""]",
