timestamp,experiment_name,target_file,prompt_version,config_tag,model,temperature,top_p,max_tokens,latency_ms,prompt_tokens,completion_tokens,total_tokens,invariants_count,parsed_invariants,raw_response_snippet
2026-01-13T21:59:50.539591,ACSL_CoT_Deterministic,57.c,acsl_cot,,qwen3-max,0.0,1.0,,89708.82,599,3308,3907,4,"[""c == 0"", ""c != n"", ""n > 0"", ""c < n""]",
2026-01-13T22:01:19.717018,ACSL_CoT_Balanced,57.c,acsl_cot,,qwen3-max,0.7,0.9,,89167.12,599,2935,3534,3,"[""c == 0"", ""n > 0"", ""c != n""]",
2026-01-13T22:02:33.987729,ACSL_CoT_Creative,57.c,acsl_cot,,qwen3-max,1.0,1.0,,74262.18,599,2353,2952,4,"[""c == 0"", ""n > 0"", ""c < n"", ""c != n""]",
2026-01-14T08:54:56.083764,ACSL_CoT_Deterministic,57.c,acsl_cot,,kimi-k2-thinking,0.0,1.0,,288988.23,588,10872,11460,0,[],
2026-01-14T08:59:40.190882,ACSL_CoT_Balanced,57.c,acsl_cot,,kimi-k2-thinking,0.7,0.9,,284103.9,588,10788,11376,4,"[""c == 0"", ""n > 0"", ""c != n"", ""0 <= c && c <= n""]",
2026-01-14T09:04:29.217658,ACSL_CoT_Creative,57.c,acsl_cot,,kimi-k2-thinking,1.0,1.0,,289026.32,588,10606,11194,0,[],
2026-01-14T15:00:13.791991,ACSL_CoT_Deterministic,57.c,acsl_cot,,glm-4.7,0.0,1.0,,12219.49,590,746,1336,1,"[""c != n""]",
2026-01-14T15:00:27.088231,ACSL_CoT_Balanced,57.c,acsl_cot,,glm-4.7,0.7,0.9,,13294.23,590,882,1472,2,"[""c >= 0"", ""n > 0""]",
2026-01-14T15:01:02.482148,ACSL_CoT_Creative,57.c,acsl_cot,,glm-4.7,1.0,1.0,,35388.62,590,1342,1932,3,"[""c != n"", ""n > 0"", ""c >= 0""]",
2026-01-15T01:42:54.749103,acsl_cot_Balanced,57.c,acsl_cot,qwen3max,qwen3-max,0.7,0.9,,96934.16,599,3314,3913,5,"[""n > 0"", ""c == 0"", ""c >= 0"", ""c < n"", ""c != n""]",
2026-01-15T01:42:56.330788,acsl_direct_Balanced,57.c,acsl_direct,qwen3max,qwen3-max,0.7,0.9,,1580.87,389,23,412,2,"[""n > 0"", ""c >= 0""]",
2026-01-15T01:42:58.886770,autoverus_seahorn_v1_Balanced,57.c,autoverus_seahorn_v1,qwen3max,qwen3-max,0.7,0.9,,2555.1,469,28,497,3,"[""c >= 0"", ""n > 0"", ""(c <= n + 1) || (c == 1)""]",
2026-01-15T01:44:52.085029,loopy_termination_invariants_Balanced,57.c,loopy_termination_invariants,qwen3max,qwen3-max,0.7,0.9,,113196.33,749,3352,4101,0,[],
2026-01-15T01:46:05.988641,seahorn_cot_Balanced,57.c,seahorn_cot,qwen3max,qwen3-max,0.7,0.9,,73896.94,655,2490,3145,3,"[""c == 0"", ""c != n"", ""c < n""]",
2026-01-15T01:47:24.918740,seahorn_cot_fewshot_Balanced,57.c,seahorn_cot_fewshot,qwen3max,qwen3-max,0.7,0.9,,78923.89,876,2231,3107,2,"[""c >= 0"", ""c != n""]",
2026-01-15T01:48:22.110323,seahorn_direct_Balanced,57.c,seahorn_direct,qwen3max,qwen3-max,0.7,0.9,,57190.66,441,1791,2232,3,"[""n > 0"", ""(c <= n) || (c > n && c == (c - 1) + 1)"", ""!(c == n) || (c != n)""]",
2026-01-15T06:34:00.703676,acsl_cot_Balanced,57.c,acsl_cot,glm47,glm-4.7,0.7,0.9,,10151.31,590,748,1338,2,"[""c >= 0"", ""n > 0""]",
2026-01-15T06:34:01.748122,acsl_direct_Balanced,57.c,acsl_direct,glm47,glm-4.7,0.7,0.9,,1043.54,381,22,403,2,"[""c >= 0"", ""c != n""]",
2026-01-15T06:34:02.755339,autoverus_seahorn_v1_Balanced,57.c,autoverus_seahorn_v1,glm47,glm-4.7,0.7,0.9,,1006.4,461,16,477,3,"[""c >= 0"", ""n > 0"", ""c != n""]",
2026-01-15T06:34:11.622260,loopy_termination_invariants_Balanced,57.c,loopy_termination_invariants,glm47,glm-4.7,0.7,0.9,,8865.75,741,699,1440,7,"[""c >= 0"", ""n > 0"", ""c <= n + 1"", ""c <= n ==> (n - c) >= 0"", ""c > n ==> (c - n) > 0"", ""(n - c) <= (\\at(n, LoopEntry) - \\at(c, LoopEntry))"", ""(c - \\at(c, LoopEntry)) >= 0""]",
2026-01-15T06:34:40.857677,seahorn_cot_Balanced,57.c,seahorn_cot,glm47,glm-4.7,0.7,0.9,,29229.68,647,2644,3291,4,"[""c == 0"", ""n > 0"", ""c >= 0"", ""c < n""]",
2026-01-15T06:34:57.116416,seahorn_cot_fewshot_Balanced,57.c,seahorn_cot_fewshot,glm47,glm-4.7,0.7,0.9,,16257.34,865,223,1088,1,"[""c != n""]",
2026-01-15T06:34:58.182108,seahorn_direct_Balanced,57.c,seahorn_direct,glm47,glm-4.7,0.7,0.9,,1064.84,433,22,455,2,"[""c >= 0"", ""c != n""]",
2026-01-15T12:23:32.475139,acsl_cot_Balanced,57.c,acsl_cot,qwenplus,qwen-plus,0.7,0.9,,106060.06,599,4096,4695,0,[],
2026-01-15T12:23:33.929882,acsl_direct_Balanced,57.c,acsl_direct,qwenplus,qwen-plus,0.7,0.9,,1453.77,389,23,412,2,"[""n >= 0"", ""c >= 0""]",
