timestamp,experiment_name,target_file,prompt_version,config_tag,model,temperature,top_p,max_tokens,latency_ms,prompt_tokens,completion_tokens,total_tokens,invariants_count,parsed_invariants,raw_response_snippet
2026-01-13T22:30:45.112044,ACSL_CoT_Deterministic,65.c,acsl_cot,,qwen3-max,0.0,1.0,,133735.18,513,4460,4973,3,"[""x >= 1"", ""x <= 101"", ""x + y == 101""]",
2026-01-13T22:32:30.866354,ACSL_CoT_Balanced,65.c,acsl_cot,,qwen3-max,0.7,0.9,,105742.04,513,3811,4324,3,"[""x >= 1"", ""x <= 101"", ""y == 101 - x""]",
2026-01-13T22:34:28.480415,ACSL_CoT_Creative,65.c,acsl_cot,,qwen3-max,1.0,1.0,,117606.03,513,3740,4253,4,"[""x + y == 101"", ""x >= 1"", ""x <= 101"", ""y >= 0""]",
2026-01-14T10:22:45.190813,ACSL_CoT_Deterministic,65.c,acsl_cot,,kimi-k2-thinking,0.0,1.0,,288870.04,498,8232,8730,0,[],
2026-01-14T10:27:14.670774,ACSL_CoT_Balanced,65.c,acsl_cot,,kimi-k2-thinking,0.7,0.9,,269477.49,498,9724,10222,2,"[""1 <= x && x <= 101"", ""x == 1 || y == 101 - x""]",
2026-01-14T10:32:03.595845,ACSL_CoT_Creative,65.c,acsl_cot,,kimi-k2-thinking,1.0,1.0,,288924.62,498,7365,7863,0,[],
2026-01-14T15:06:02.569825,ACSL_CoT_Deterministic,65.c,acsl_cot,,glm-4.7,0.0,1.0,,19268.51,500,1418,1918,3,"[""x + y == 101"", ""x >= 1"", ""x <= 100""]",
2026-01-14T15:06:30.553971,ACSL_CoT_Balanced,65.c,acsl_cot,,glm-4.7,0.7,0.9,,27979.66,500,1355,1855,5,"[""x >= 1"", ""x <= 101"", ""y + x == 101"", ""y >= 0"", ""y <= 100""]",
2026-01-14T15:06:37.755538,ACSL_CoT_Creative,65.c,acsl_cot,,glm-4.7,1.0,1.0,,7199.96,500,386,886,3,"[""y == 101 - x"", ""1 <= x && x <= 101"", ""0 <= y && y <= 100""]",
2026-01-15T02:22:32.169888,acsl_cot_Balanced,65.c,acsl_cot,qwen3max,qwen3-max,0.7,0.9,,104377.89,513,3611,4124,3,"[""1 <= x"", ""x <= 101"", ""x == 1 || y == 101 - x""]",
2026-01-15T02:22:34.226079,acsl_direct_Balanced,65.c,acsl_direct,qwen3max,qwen3-max,0.7,0.9,,2055.21,303,49,352,4,"[""x >= 1"", ""x <= 101"", ""y == 100 - (x - 1)"", ""y >= 0""]",
2026-01-15T02:22:35.817461,autoverus_seahorn_v1_Balanced,65.c,autoverus_seahorn_v1,qwen3max,qwen3-max,0.7,0.9,,1590.42,383,23,406,3,"[""y == 100 - x"", ""x >= 1"", ""x <= 101""]",
2026-01-15T02:24:10.379445,loopy_termination_invariants_Balanced,65.c,loopy_termination_invariants,qwen3max,qwen3-max,0.7,0.9,,94560.9,663,3214,3877,0,[],
2026-01-15T02:25:40.376902,seahorn_cot_Balanced,65.c,seahorn_cot,qwen3max,qwen3-max,0.7,0.9,,89987.57,569,3134,3703,3,"[""x >= 1"", ""x <= 101"", ""(x <= 1) || (y == 101 - x)""]",
2026-01-15T02:26:32.938101,seahorn_cot_fewshot_Balanced,65.c,seahorn_cot_fewshot,qwen3max,qwen3-max,0.7,0.9,,52553.8,790,1614,2404,1,"[""x >= 1 && x <= 100""]",
