timestamp,experiment_name,target_file,prompt_version,config_tag,model,temperature,top_p,max_tokens,latency_ms,prompt_tokens,completion_tokens,total_tokens,invariants_count,parsed_invariants,raw_response_snippet
2026-01-13T21:23:50.398436,ACSL_CoT_Deterministic,49.c,acsl_cot,,qwen3-max,0.0,1.0,,49544.76,584,1327,1911,2,"[""n > 0"", ""0 <= c <= n""]",
2026-01-13T21:25:00.687017,ACSL_CoT_Balanced,49.c,acsl_cot,,qwen3-max,0.7,0.9,,70280.19,584,2545,3129,2,"[""n > 0"", ""0 <= c <= n""]",
2026-01-13T21:26:10.836426,ACSL_CoT_Creative,49.c,acsl_cot,,qwen3-max,1.0,1.0,,70142.96,584,2296,2880,2,"[""n > 0"", ""0 <= c <= n""]",
2026-01-14T07:15:58.240361,ACSL_CoT_Deterministic,49.c,acsl_cot,,kimi-k2-thinking,0.0,1.0,,78743.62,573,3529,4102,2,"[""0 <= c && c <= n"", ""n > 0""]",
2026-01-14T07:20:40.357004,ACSL_CoT_Balanced,49.c,acsl_cot,,kimi-k2-thinking,0.7,0.9,,282113.05,573,12392,12965,2,"[""0 <= c && c <= n"", ""n > 0""]",
2026-01-14T07:23:54.728187,ACSL_CoT_Creative,49.c,acsl_cot,,kimi-k2-thinking,1.0,1.0,,194368.89,573,7690,8263,2,"[""0 <= c && c <= n"", ""n > 0""]",
2026-01-14T14:49:38.683830,ACSL_CoT_Deterministic,49.c,acsl_cot,,glm-4.7,0.0,1.0,,13419.35,575,734,1309,3,"[""0 <= c"", ""c <= n"", ""0 <= c <= n""]",
2026-01-14T14:50:03.237699,ACSL_CoT_Balanced,49.c,acsl_cot,,glm-4.7,0.7,0.9,,24549.18,575,1365,1940,2,"[""c >= 0"", ""c <= n""]",
2026-01-14T14:50:13.925783,ACSL_CoT_Creative,49.c,acsl_cot,,glm-4.7,1.0,1.0,,10685.3,575,693,1268,2,"[""n > 0"", ""0 <= c <= n""]",
2026-01-15T01:03:12.198973,acsl_cot_Balanced,49.c,acsl_cot,qwen3max,qwen3-max,0.7,0.9,,78796.49,584,2338,2922,2,"[""0 <= c"", ""c <= n""]",
2026-01-15T01:03:13.749811,acsl_direct_Balanced,49.c,acsl_direct,qwen3max,qwen3-max,0.7,0.9,,1549.92,374,26,400,2,"[""n > 0"", ""0 <= c && c <= n""]",
2026-01-15T01:03:16.578240,autoverus_seahorn_v1_Balanced,49.c,autoverus_seahorn_v1,qwen3max,qwen3-max,0.7,0.9,,2827.58,454,16,470,3,"[""c >= 0"", ""c <= n"", ""n > 0""]",
2026-01-15T01:04:53.030658,loopy_termination_invariants_Balanced,49.c,loopy_termination_invariants,qwen3max,qwen3-max,0.7,0.9,,96451.34,734,3592,4326,0,[],
2026-01-15T01:05:49.367159,seahorn_cot_Balanced,49.c,seahorn_cot,qwen3max,qwen3-max,0.7,0.9,,56330.46,640,1694,2334,1,"[""c >= 0 && c <= n""]",
2026-01-15T01:06:09.093468,seahorn_cot_fewshot_Balanced,49.c,seahorn_cot_fewshot,qwen3max,qwen3-max,0.7,0.9,,19724.23,861,649,1510,3,"[""c >= 0"", ""c <= n"", ""c >= 0 && c <= n""]",
2026-01-15T01:06:11.750518,seahorn_direct_Balanced,49.c,seahorn_direct,qwen3max,qwen3-max,0.7,0.9,,2656.16,426,33,459,3,"[""n > 0"", ""c >= 0"", ""c <= n + 1""]",
2026-01-15T06:26:35.152373,acsl_cot_Balanced,49.c,acsl_cot,glm47,glm-4.7,0.7,0.9,,21274.56,575,1645,2220,3,"[""0 <= c"", ""c <= n"", ""n > 0""]",
2026-01-15T06:26:36.295227,acsl_direct_Balanced,49.c,acsl_direct,glm47,glm-4.7,0.7,0.9,,1142.07,366,26,392,2,"[""1 <= c && c <= n"", ""n > 0""]",
2026-01-15T06:26:37.423278,autoverus_seahorn_v1_Balanced,49.c,autoverus_seahorn_v1,glm47,glm-4.7,0.7,0.9,,1127.25,446,16,462,3,"[""c >= 0"", ""c <= n"", ""n > 0""]",
2026-01-15T06:26:51.739076,loopy_termination_invariants_Balanced,49.c,loopy_termination_invariants,glm47,glm-4.7,0.7,0.9,,14314.94,726,1156,1882,4,"[""n == \\at(n, LoopEntry)"", ""n > 0"", ""c >= 0"", ""c <= n""]",
2026-01-15T06:26:57.680644,seahorn_cot_Balanced,49.c,seahorn_cot,glm47,glm-4.7,0.7,0.9,,5940.15,632,404,1036,2,"[""c > 0"", ""c <= n""]",
2026-01-15T06:27:06.854283,seahorn_cot_fewshot_Balanced,49.c,seahorn_cot_fewshot,glm47,glm-4.7,0.7,0.9,,9171.04,850,721,1571,2,"[""c >= 0"", ""c <= n""]",
2026-01-15T06:27:07.889312,seahorn_direct_Balanced,49.c,seahorn_direct,glm47,glm-4.7,0.7,0.9,,1034.24,418,22,440,2,"[""c >= 1"", ""c <= n""]",
2026-01-15T11:52:15.993284,acsl_cot_Balanced,49.c,acsl_cot,qwenplus,qwen-plus,0.7,0.9,,64289.69,584,2800,3384,4,"[""n > 0"", ""0 <= c"", ""c <= n"", ""0 <= c && c <= n""]",
2026-01-15T11:52:17.207364,acsl_direct_Balanced,49.c,acsl_direct,qwenplus,qwen-plus,0.7,0.9,,1213.32,374,23,397,2,"[""n > 0"", ""c >= 0""]",
2026-01-15T11:52:18.589126,autoverus_seahorn_v1_Balanced,49.c,autoverus_seahorn_v1,qwenplus,qwen-plus,0.7,0.9,,1380.9,454,21,475,3,"[""n > 0"", ""c >= 0"", ""c <= n || c == 1""]",
2026-01-15T11:53:03.734988,loopy_termination_invariants_Balanced,49.c,loopy_termination_invariants,qwenplus,qwen-plus,0.7,0.9,,45144.26,734,2048,2782,0,[],
2026-01-15T11:54:33.028062,seahorn_cot_Balanced,49.c,seahorn_cot,qwenplus,qwen-plus,0.7,0.9,,89285.66,640,4096,4736,0,[],
2026-01-15T11:55:00.881414,seahorn_cot_fewshot_Balanced,49.c,seahorn_cot_fewshot,qwenplus,qwen-plus,0.7,0.9,,27849.06,861,1190,2051,1,"[""0 <= c && c <= n""]",
2026-01-15T11:55:02.904073,seahorn_direct_Balanced,49.c,seahorn_direct,qwenplus,qwen-plus,0.7,0.9,,2021.7,426,39,465,3,"[""c >= 0"", ""n > 0 || n <= -1"", ""c == n || c != n""]",
