timestamp,experiment_name,target_file,prompt_version,config_tag,model,temperature,top_p,max_tokens,latency_ms,prompt_tokens,completion_tokens,total_tokens,invariants_count,parsed_invariants,raw_response_snippet
2026-01-13T23:31:02.680019,ACSL_CoT_Deterministic,80.c,acsl_cot,,qwen3-max,0.0,1.0,,46805.9,579,1546,2125,3,"[""0 <= i"", ""i <= y"", ""i <= x""]",
2026-01-13T23:31:49.031288,ACSL_CoT_Balanced,80.c,acsl_cot,,qwen3-max,0.7,0.9,,46345.6,579,1647,2226,4,"[""0 <= i"", ""i <= y"", ""x >= y"", ""y >= 0""]",
2026-01-13T23:32:31.083493,ACSL_CoT_Creative,80.c,acsl_cot,,qwen3-max,1.0,1.0,,42049.76,579,1200,1779,3,"[""0 <= i"", ""i <= y"", ""i <= x""]",
2026-01-14T13:41:37.484495,ACSL_CoT_Deterministic,80.c,acsl_cot,,kimi-k2-thinking,0.0,1.0,,127398.04,568,2939,3507,5,"[""0 <= i && i <= y"", ""i <= x"", ""0 <= y"", ""x >= y"", ""0 <= x""]",
2026-01-14T13:46:25.200671,ACSL_CoT_Balanced,80.c,acsl_cot,,kimi-k2-thinking,0.7,0.9,,287714.21,568,7829,8397,2,"[""0 <= i && i <= y"", ""x >= y""]",
2026-01-14T13:51:14.163894,ACSL_CoT_Creative,80.c,acsl_cot,,kimi-k2-thinking,1.0,1.0,,288962.76,568,9545,10113,0,[],
2026-01-14T15:22:28.739903,ACSL_CoT_Deterministic,80.c,acsl_cot,,glm-4.7,0.0,1.0,,40012.5,570,1058,1628,6,"[""0 <= i"", ""i <= y"", ""i <= x"", ""y <= x"", ""y >= 0"", ""x >= 0""]",
2026-01-14T15:22:35.707992,ACSL_CoT_Balanced,80.c,acsl_cot,,glm-4.7,0.7,0.9,,6965.92,570,412,982,3,"[""0 <= i"", ""i <= y"", ""i <= x""]",
2026-01-14T15:22:51.472996,ACSL_CoT_Creative,80.c,acsl_cot,,glm-4.7,1.0,1.0,,15762.73,570,919,1489,3,"[""y >= 0"", ""x >= y"", ""0 <= i && i <= y""]",
2026-01-15T03:38:20.249442,acsl_cot_Balanced,80.c,acsl_cot,qwen3max,qwen3-max,0.7,0.9,,51474.5,579,1820,2399,3,"[""0 <= i"", ""i <= y"", ""x >= y""]",
2026-01-15T03:38:23.302861,acsl_direct_Balanced,80.c,acsl_direct,qwen3max,qwen3-max,0.7,0.9,,3052.51,369,41,410,4,"[""0 <= i && i <= y"", ""x >= y"", ""x >= 0"", ""y >= 0""]",
2026-01-15T03:38:26.484946,autoverus_seahorn_v1_Balanced,80.c,autoverus_seahorn_v1,qwen3max,qwen3-max,0.7,0.9,,3181.1,449,27,476,5,"[""i >= 0"", ""i <= y"", ""x >= 0"", ""y >= 0"", ""x >= y""]",
2026-01-15T03:40:00.861424,loopy_termination_invariants_Balanced,80.c,loopy_termination_invariants,qwen3max,qwen3-max,0.7,0.9,,94375.97,729,2682,3411,0,[],
2026-01-15T03:40:55.447702,seahorn_cot_Balanced,80.c,seahorn_cot,qwen3max,qwen3-max,0.7,0.9,,54580.46,635,2093,2728,3,"[""i >= 0"", ""i <= y"", ""i <= x""]",
2026-01-15T03:41:05.015467,seahorn_cot_fewshot_Balanced,80.c,seahorn_cot_fewshot,qwen3max,qwen3-max,0.7,0.9,,9566.14,856,224,1080,4,"[""0 <= i && i <= y"", ""i <= x"", ""x >= y"", ""y >= 0""]",
2026-01-15T03:41:08.174709,seahorn_direct_Balanced,80.c,seahorn_direct,qwen3max,qwen3-max,0.7,0.9,,3158.22,421,41,462,4,"[""0 <= i && i <= y"", ""x >= y"", ""x >= 0"", ""y >= 0""]",
2026-01-15T06:52:31.501982,acsl_cot_Balanced,80.c,acsl_cot,glm47,glm-4.7,0.7,0.9,,7963.55,570,602,1172,6,"[""x >= 0"", ""y >= 0"", ""x >= y"", ""i >= 0"", ""i <= y"", ""i <= x""]",
2026-01-15T06:52:32.726435,acsl_direct_Balanced,80.c,acsl_direct,glm47,glm-4.7,0.7,0.9,,1223.38,361,41,402,4,"[""0 <= i && i <= y"", ""x >= 0"", ""y >= 0"", ""x >= y""]",
2026-01-15T06:52:33.929725,autoverus_seahorn_v1_Balanced,80.c,autoverus_seahorn_v1,glm47,glm-4.7,0.7,0.9,,1202.77,441,27,468,5,"[""i >= 0"", ""i <= y"", ""x >= y"", ""y >= 0"", ""x >= 0""]",
2026-01-15T06:52:43.236719,loopy_termination_invariants_Balanced,80.c,loopy_termination_invariants,glm47,glm-4.7,0.7,0.9,,9306.41,721,686,1407,0,[],
2026-01-15T06:52:48.017252,seahorn_cot_Balanced,80.c,seahorn_cot,glm47,glm-4.7,0.7,0.9,,4778.27,627,389,1016,6,"[""0 <= i"", ""i <= y"", ""x >= y"", ""i <= x"", ""x >= 0"", ""y >= 0""]",
2026-01-15T06:52:54.806368,seahorn_cot_fewshot_Balanced,80.c,seahorn_cot_fewshot,glm47,glm-4.7,0.7,0.9,,6787.05,845,405,1250,2,"[""0 <= i && i <= y"", ""(i >= y) || (i < x)""]",
2026-01-15T06:52:56.078017,seahorn_direct_Balanced,80.c,seahorn_direct,glm47,glm-4.7,0.7,0.9,,1270.57,413,41,454,4,"[""0 <= i && i <= y"", ""x >= y"", ""x >= 0"", ""y >= 0""]",
2026-01-15T13:50:34.651172,acsl_cot_Balanced,80.c,acsl_cot,qwenplus,qwen-plus,0.7,0.9,,26965.54,579,1000,1579,5,"[""0 <= i && i <= y"", ""i <= x"", ""x >= y"", ""x >= 0"", ""y >= 0""]",
2026-01-15T13:50:37.100746,acsl_direct_Balanced,80.c,acsl_direct,qwenplus,qwen-plus,0.7,0.9,,2448.6,369,38,407,3,"[""0 <= i && i <= y"", ""x >= y && y >= 0"", ""x >= 0""]",
2026-01-15T13:50:43.385891,autoverus_seahorn_v1_Balanced,80.c,autoverus_seahorn_v1,qwenplus,qwen-plus,0.7,0.9,,6284.16,449,27,476,5,"[""x >= 0"", ""y >= 0"", ""x >= y"", ""i >= 0"", ""i <= y""]",
2026-01-15T13:51:42.722658,loopy_termination_invariants_Balanced,80.c,loopy_termination_invariants,qwenplus,qwen-plus,0.7,0.9,,59335.18,729,2048,2777,0,[],
2026-01-15T13:52:15.176950,seahorn_cot_Balanced,80.c,seahorn_cot,qwenplus,qwen-plus,0.7,0.9,,32449.72,635,1089,1724,6,"[""0 <= i"", ""i <= y"", ""i <= x"", ""y <= x"", ""x >= 0"", ""y >= 0""]",
2026-01-15T13:52:31.054811,seahorn_cot_fewshot_Balanced,80.c,seahorn_cot_fewshot,qwenplus,qwen-plus,0.7,0.9,,15875.01,856,661,1517,3,"[""i >= 0"", ""i <= y"", ""i <= x""]",
2026-01-15T13:52:32.698966,seahorn_direct_Balanced,80.c,seahorn_direct,qwenplus,qwen-plus,0.7,0.9,,1643.16,421,37,458,4,"[""i <= y"", ""x >= y"", ""x >= 0"", ""y >= 0""]",
