timestamp,experiment_name,target_file,source_path,source_file,loop_id,prompt_version,config_tag,model,temperature,top_p,max_tokens,latency_ms,prompt_tokens,completion_tokens,total_tokens,template_type,template_depth,parsed_configuration,raw_response_snippet
2026-01-16T16:24:27.929595,rf_template_Deterministic,18_pmt_yamlv2_extract.yml,loop_invariants/code2inv/18.c,,1,rf_template,glm47,glm-4.7,0.0,1.0,,3140.26,262,202,464,lnested,1,"{""type"": ""lnested"", ""depth"": 1, ""explanation"": ""Variable x always increases and the loop guard depends on x < n, making n - x a strictly decreasing lexicographic measure of depth 1.""}","analysis: |   The loop termination is driven by the variable `x`, which is strictly incremented by 1 in every iteration (`x = x + 1`). The loop guard condition is `x < n`. Assuming `n` is constant or "
2026-01-16T16:24:30.611890,rf_template_Balanced,18_pmt_yamlv2_extract.yml,loop_invariants/code2inv/18.c,,1,rf_template,glm47,glm-4.7,0.7,0.9,,2680.39,262,178,440,lnested,1,"{""type"": ""lnested"", ""depth"": 1, ""explanation"": ""The variable x strictly increases towards the fixed bound n. A single component ranking function (e.g., n - x) is sufficient to prove termination.""}",analysis: |   The loop variable `x` starts at some initial value and is strictly incremented (`x = x + 1`) in every iteration. The loop condition `x < n` ensures that `x` remains bounded above by `n`.
2026-01-16T16:24:35.031536,rf_template_Creative,18_pmt_yamlv2_extract.yml,loop_invariants/code2inv/18.c,,1,rf_template,glm47,glm-4.7,1.0,1.0,,4417.79,262,334,596,lnested,1,"{""type"": ""lnested"", ""depth"": 1, ""explanation"": ""The variable x increases monotonically by 1 each iteration until it reaches n. This represents a single source of monotone progress, requiring only a 1-dimensional lexicographic ranking (e.g., n - x).""}","analysis: |   The loop increments variable `x` in every iteration (`x = x + 1`). The loop condition is `x < n`, which requires `x` to strictly increase to eventually reach `n`. The assignment to `m` i"
2026-01-16T16:24:36.108561,rf_template_autoverus_seahorn_v1_Deterministic,18_pmt_yamlv2_extract.yml,loop_invariants/code2inv/18.c,,1,rf_template_autoverus_seahorn_v1,glm47,glm-4.7,0.0,1.0,,1076.35,225,14,239,lnested,1,"{""type"": ""lnested"", ""depth"": 1}","configuration:   type: ""lnested""   depth: 1"
2026-01-16T16:24:37.699608,rf_template_autoverus_seahorn_v1_Balanced,18_pmt_yamlv2_extract.yml,loop_invariants/code2inv/18.c,,1,rf_template_autoverus_seahorn_v1,glm47,glm-4.7,0.7,0.9,,1590.2,225,14,239,lnested,1,"{""type"": ""lnested"", ""depth"": 1}","configuration:   type: ""lnested""   depth: 1"
2026-01-16T16:24:39.534215,rf_template_autoverus_seahorn_v1_Creative,18_pmt_yamlv2_extract.yml,loop_invariants/code2inv/18.c,,1,rf_template_autoverus_seahorn_v1,glm47,glm-4.7,1.0,1.0,,1833.6,225,14,239,lnested,1,"{""type"": ""lnested"", ""depth"": 1}","configuration:   type: ""lnested""   depth: 1"
2026-01-16T16:24:41.333329,rf_template_fewshot_Deterministic,18_pmt_yamlv2_extract.yml,loop_invariants/code2inv/18.c,,1,rf_template_fewshot,glm47,glm-4.7,0.0,1.0,,1797.58,470,93,563,lnested,1,"{""type"": ""lnested"", ""depth"": 1, ""explanation"": ""Single variable monotone toward bound n.""}","analysis: |   The variable x increases monotonically in every loop iteration until it reaches n. The conditional assignment to m does not affect the control flow of the loop. Therefore, a single linea"
2026-01-16T16:24:43.349933,rf_template_fewshot_Balanced,18_pmt_yamlv2_extract.yml,loop_invariants/code2inv/18.c,,1,rf_template_fewshot,glm47,glm-4.7,0.7,0.9,,2014.69,470,114,584,lnested,1,"{""type"": ""lnested"", ""depth"": 1, ""explanation"": ""Single variable x increases monotonically toward the bound n.""}",analysis: |   The loop condition `x < n` ensures that `x` is strictly increasing and bounded above by `n`. The assignment `x = x + 1` guarantees progress in every iteration. The conditional update to 
2026-01-16T16:24:46.192927,rf_template_fewshot_Creative,18_pmt_yamlv2_extract.yml,loop_invariants/code2inv/18.c,,1,rf_template_fewshot,glm47,glm-4.7,1.0,1.0,,2841.53,470,80,550,lnested,1,"{""type"": ""lnested"", ""depth"": 1, ""explanation"": ""Single variable monotone progress; x increases until x >= n.""}",```yaml analysis: |   x increases monotonically towards the bound n (x < n). The assignment to m inside the conditional does not affect the loop termination condition. Only the progress of x is necess
2026-01-16T18:19:33.160344,rf_template_Deterministic,18_pmt_yamlv2_extract.yml,loop_invariants/code2inv/18.c,,1,rf_template,qwenplus,qwen-plus,0.0,1.0,,7259.24,269,225,494,lnested,1,"{""type"": ""lnested"", ""depth"": 1, ""explanation"": ""A single decreasing metric (n - x) ensures termination. No lexicographic or phase-based complexity is required.""}","```yaml analysis: |   The loop increments `x` by 1 in each iteration, starting from an initial value such that `x < n`. The loop condition is `x < n`, so the loop continues until `x >= n`. Since `x` i"
2026-01-16T18:19:39.522698,rf_template_Balanced,18_pmt_yamlv2_extract.yml,loop_invariants/code2inv/18.c,,1,rf_template,qwenplus,qwen-plus,0.7,0.9,,6360.15,269,233,502,lnested,1,"{""type"": ""lnested"", ""depth"": 1, ""explanation"": ""The loop terminates because x increases monotonically toward n, so n - x forms a simple decreasing sequence. A single-component lexicographic ranking function suffices.""}","```yaml analysis: |   The loop increments `x` by 1 in each iteration, starting from an initial value until `x >= n`. The condition `x < n` ensures that the loop will eventually terminate as long as `n"
2026-01-16T18:19:47.081267,rf_template_Creative,18_pmt_yamlv2_extract.yml,loop_invariants/code2inv/18.c,,1,rf_template,qwenplus,qwen-plus,1.0,1.0,,7556.02,269,250,519,lnested,1,"{""type"": ""lnested"", ""depth"": 1, ""explanation"": ""The loop has a single monotonically decreasing expression (n - x), so a lexicographic ranking of depth 1 suffices.""}","```yaml analysis: |   The loop increments `x` by 1 in each iteration, starting from an initial value and continuing while `x < n`. The variable `x` strictly increases toward `n`, and since integer ari"
2026-01-16T18:19:48.099097,rf_template_autoverus_seahorn_v1_Deterministic,18_pmt_yamlv2_extract.yml,loop_invariants/code2inv/18.c,,1,rf_template_autoverus_seahorn_v1,qwenplus,qwen-plus,0.0,1.0,,1016.81,232,15,247,lnested,1,"{""type"": ""lnested"", ""depth"": 1}","configuration:   type: ""lnested""   depth: 1"
2026-01-16T18:19:49.154930,rf_template_autoverus_seahorn_v1_Balanced,18_pmt_yamlv2_extract.yml,loop_invariants/code2inv/18.c,,1,rf_template_autoverus_seahorn_v1,qwenplus,qwen-plus,0.7,0.9,,1054.98,232,14,246,lnested,1,"{""type"": ""lnested"", ""depth"": 1}","configuration:   type: ""lnested""   depth: 1"
2026-01-16T18:19:50.213138,rf_template_autoverus_seahorn_v1_Creative,18_pmt_yamlv2_extract.yml,loop_invariants/code2inv/18.c,,1,rf_template_autoverus_seahorn_v1,qwenplus,qwen-plus,1.0,1.0,,1057.39,232,15,247,lnested,1,"{""type"": ""lnested"", ""depth"": 1}","configuration:   type: ""lnested""   depth: 1"
2026-01-16T18:19:54.077080,rf_template_fewshot_Deterministic,18_pmt_yamlv2_extract.yml,loop_invariants/code2inv/18.c,,1,rf_template_fewshot,qwenplus,qwen-plus,0.0,1.0,,3862.26,480,136,616,lnested,1,"{""type"": ""lnested"", ""depth"": 1, ""explanation"": ""Single linear variable `x` increases toward fixed bound `n`; no phase changes or lexicographic order needed.""}","```yaml analysis: |   The variable `x` increases by 1 in each iteration, regardless of the `unknown()` branch.    The loop condition is `x < n`, so progress is made monotonically toward `n`.    No oth"
2026-01-16T18:19:58.179122,rf_template_fewshot_Balanced,18_pmt_yamlv2_extract.yml,loop_invariants/code2inv/18.c,,1,rf_template_fewshot,qwenplus,qwen-plus,0.7,0.9,,4100.1,480,139,619,lnested,1,"{""type"": ""lnested"", ""depth"": 1, ""explanation"": ""Single variable `x` increases monotonically toward `n`; no phase changes or lexicographic dependencies needed.""}","```yaml analysis: |   The loop variable `x` increases by 1 in each iteration toward the bound `n`.    Although there is a conditional update to `m`, it does not affect the loop guard.   The loop termi"
