timestamp,experiment_name,target_file,source_path,source_file,loop_id,prompt_version,config_tag,model,temperature,top_p,max_tokens,latency_ms,prompt_tokens,completion_tokens,total_tokens,template_type,template_depth,parsed_configuration,raw_response_snippet
2026-01-16T16:24:08.648971,rf_template_Deterministic,17_pmt_yamlv2_extract.yml,loop_invariants/code2inv/17.c,,1,rf_template,glm47,glm-4.7,0.0,1.0,,2553.18,262,139,401,lnested,1,"{""type"": ""lnested"", ""depth"": 1, ""explanation"": ""Variable x increases strictly every iteration and is bounded by n, requiring only a single-component rank.""}",analysis: |   The loop increments variable `x` on every iteration. The loop condition `x < n` ensures that `x` increases until it reaches `n`. Since `x` monotonically increases and is bounded above by
2026-01-16T16:24:11.309386,rf_template_Balanced,17_pmt_yamlv2_extract.yml,loop_invariants/code2inv/17.c,,1,rf_template,glm47,glm-4.7,0.7,0.9,,2658.36,262,148,410,lnested,1,"{""type"": ""lnested"", ""depth"": 1, ""explanation"": ""The variable x increases monotonically towards n, so the distance n - x decreases monotonically. A single ranking function suffices.""}","analysis: |   The loop iterates while `x < n`. In every iteration, `x` is strictly incremented by 1 (`x = x + 1`). Since `x` increases and is bounded above by `n`, the distance `n - x` strictly decrea"
2026-01-16T16:24:13.733071,rf_template_Creative,17_pmt_yamlv2_extract.yml,loop_invariants/code2inv/17.c,,1,rf_template,glm47,glm-4.7,1.0,1.0,,2421.92,262,154,416,lnested,1,"{""type"": ""lnested"", ""depth"": 1, ""explanation"": ""The loop terminates because x increases monotonically, so a single ranking function (n - x) is sufficient.""}","```yaml analysis: |   The loop relies on the variable `x`, which increases by 1 in every iteration (`x = x + 1`). The loop condition is `x < n`. Since `x` strictly increases and will eventually violat"
2026-01-16T16:24:14.767386,rf_template_autoverus_seahorn_v1_Deterministic,17_pmt_yamlv2_extract.yml,loop_invariants/code2inv/17.c,,1,rf_template_autoverus_seahorn_v1,glm47,glm-4.7,0.0,1.0,,1033.38,225,14,239,lnested,1,"{""type"": ""lnested"", ""depth"": 1}","configuration:   type: ""lnested""   depth: 1"
2026-01-16T16:24:15.983821,rf_template_autoverus_seahorn_v1_Balanced,17_pmt_yamlv2_extract.yml,loop_invariants/code2inv/17.c,,1,rf_template_autoverus_seahorn_v1,glm47,glm-4.7,0.7,0.9,,1215.88,225,14,239,lnested,1,"{""type"": ""lnested"", ""depth"": 1}","configuration:   type: ""lnested""   depth: 1"
2026-01-16T16:24:17.341189,rf_template_autoverus_seahorn_v1_Creative,17_pmt_yamlv2_extract.yml,loop_invariants/code2inv/17.c,,1,rf_template_autoverus_seahorn_v1,glm47,glm-4.7,1.0,1.0,,1356.56,225,14,239,lnested,1,"{""type"": ""lnested"", ""depth"": 1}","configuration:   type: ""lnested""   depth: 1"
2026-01-16T16:24:19.528449,rf_template_fewshot_Deterministic,17_pmt_yamlv2_extract.yml,loop_invariants/code2inv/17.c,,1,rf_template_fewshot,glm47,glm-4.7,0.0,1.0,,2185.42,470,89,559,lnested,1,"{""type"": ""lnested"", ""depth"": 1, ""explanation"": ""Single variable monotone toward bound.""}",analysis: |   The loop variable x increases monotonically towards the bound n. The assignment to m depends on an external unknown function but does not affect the loop condition or the progress of x. 
2026-01-16T16:24:21.536666,rf_template_fewshot_Balanced,17_pmt_yamlv2_extract.yml,loop_invariants/code2inv/17.c,,1,rf_template_fewshot,glm47,glm-4.7,0.7,0.9,,2006.64,470,84,554,lnested,1,"{""type"": ""lnested"", ""depth"": 1, ""explanation"": ""Single variable monotone progress toward bound n.""}",analysis: |   The loop variable x increases strictly by 1 in every iteration. The conditional assignment to m does not affect the control flow or the monotonic progress of x toward the bound n. This i
2026-01-16T16:24:24.784466,rf_template_fewshot_Creative,17_pmt_yamlv2_extract.yml,loop_invariants/code2inv/17.c,,1,rf_template_fewshot,glm47,glm-4.7,1.0,1.0,,3245.79,470,125,595,lnested,1,"{""type"": ""lnested"", ""depth"": 1, ""explanation"": ""Single variable monotone progress toward bound n.""}","analysis: |   Variable x increases strictly by 1 in every iteration (`x = x + 1`).   The loop terminates when `x >= n`.   The variable m is updated non-deterministically inside the loop, but its   ass"
2026-01-16T18:18:55.181961,rf_template_Deterministic,17_pmt_yamlv2_extract.yml,loop_invariants/code2inv/17.c,,1,rf_template,qwenplus,qwen-plus,0.0,1.0,,7069.63,269,224,493,lnested,1,"{""type"": ""lnested"", ""depth"": 1, ""explanation"": ""The loop terminates because x increases toward n, reducing the difference n - x. This single decreasing quantity implies a simple linear ranking function. Depth 1 lnested is sufficient.""}","```yaml analysis: |   The loop increments `x` by 1 in each iteration, and the loop condition is `x < n`. Assuming `n` is fixed or does not increase, `x` strictly increases toward `n`, ensuring that th"
2026-01-16T18:19:01.723300,rf_template_Balanced,17_pmt_yamlv2_extract.yml,loop_invariants/code2inv/17.c,,1,rf_template,qwenplus,qwen-plus,0.7,0.9,,6539.25,269,241,510,lnested,1,"{""type"": ""lnested"", ""depth"": 1, ""explanation"": ""The loop variable x increases by 1 each iteration toward a fixed bound n, ensuring termination. A single ranking function component (e.g., n - x) captures this decrease.""}","```yaml analysis: |   The loop increments `x` by 1 in each iteration, and the loop condition is `x < n`. Assuming `n` is fixed or does not increase, `x` monotonically increases toward `n`. Termination"
2026-01-16T18:19:06.875585,rf_template_Creative,17_pmt_yamlv2_extract.yml,loop_invariants/code2inv/17.c,,1,rf_template,qwenplus,qwen-plus,1.0,1.0,,5150.48,269,172,441,lnested,1,"{""type"": ""lnested"", ""depth"": 1, ""explanation"": ""The loop has a single monotonic variant: `n - x` decreases with each iteration. No lexicographic or phase-based reasoning is needed.""}","```yaml analysis: |   The loop increments `x` by 1 in each iteration, and the loop condition is `x < n`.    Assuming `n` is fixed and `x` increases monotonically, the difference `n - x` decreases by 1"
