timestamp,experiment_name,target_file,source_path,source_file,loop_id,prompt_version,config_tag,model,temperature,top_p,max_tokens,latency_ms,prompt_tokens,completion_tokens,total_tokens,template_type,template_depth,parsed_configuration,raw_response_snippet
2026-01-19T00:52:56.275919,rf_template_Deterministic,92_autoverus_seahorn_v1_inv.yml,loop_invariants/code2inv/92.c,92_pmt_yamlv2_extract.yml,1,rf_template,glm47,glm-4.7,0.0,1.0,,4286.45,297,282,579,lnested,1,"{""type"": ""lnested"", ""depth"": 1, ""explanation"": ""Only variable y is modified and acts as a single progress candidate.""}","```yaml analysis: |   The loop condition `y >= 0` must fail to terminate, meaning `y` must strictly increase or remain constant in a way that prevents it from becoming negative. The loop body is `y = "
2026-01-19T00:53:00.063694,rf_template_Balanced,92_autoverus_seahorn_v1_inv.yml,loop_invariants/code2inv/92.c,92_pmt_yamlv2_extract.yml,1,rf_template,glm47,glm-4.7,0.7,0.9,,3786.59,297,245,542,lnested,1,"{""type"": ""lnested"", ""depth"": 1, ""explanation"": ""Termination depends on the monotonic decrease of the variable y (assuming x < 0). A single-component lexicographic ranking function suffices.""}","analysis: |   The loop condition is `y >= 0`, and the body updates `y = y + x`. The variable `x` remains constant throughout the loop (`x == x_init`).   For the loop to terminate, the value of `y` mus"
2026-01-19T00:53:05.595519,rf_template_Creative,92_autoverus_seahorn_v1_inv.yml,loop_invariants/code2inv/92.c,92_pmt_yamlv2_extract.yml,1,rf_template,glm47,glm-4.7,1.0,1.0,,5529.49,297,232,529,lnested,1,"{""type"": ""lnested"", ""depth"": 1, ""explanation"": ""The loop terminates due to the strict decrease of y (assuming x < 0). This is a single-phase lexicographic decrease of depth 1.""}","```yaml analysis: |   The loop executes while `y >= 0` and performs an assignment `y = y + x`.   For the loop to terminate, the variable `y` must eventually become negative.   This implies the increme"
2026-01-19T00:53:06.517479,rf_template_autoverus_seahorn_v1_Deterministic,92_autoverus_seahorn_v1_inv.yml,loop_invariants/code2inv/92.c,92_pmt_yamlv2_extract.yml,1,rf_template_autoverus_seahorn_v1,glm47,glm-4.7,0.0,1.0,,921.33,260,1,261,,,"{""function"": ""none""}",none
2026-01-19T00:53:07.496267,rf_template_autoverus_seahorn_v1_Balanced,92_autoverus_seahorn_v1_inv.yml,loop_invariants/code2inv/92.c,92_pmt_yamlv2_extract.yml,1,rf_template_autoverus_seahorn_v1,glm47,glm-4.7,0.7,0.9,,978.17,260,14,274,lnested,1,"{""type"": ""lnested"", ""depth"": 1}","configuration:   type: ""lnested""   depth: 1"
2026-01-19T00:53:08.339345,rf_template_autoverus_seahorn_v1_Creative,92_autoverus_seahorn_v1_inv.yml,loop_invariants/code2inv/92.c,92_pmt_yamlv2_extract.yml,1,rf_template_autoverus_seahorn_v1,glm47,glm-4.7,1.0,1.0,,842.6,260,1,261,,,"{""function"": ""none""}",none
2026-01-19T00:53:10.992162,rf_template_fewshot_Deterministic,92_autoverus_seahorn_v1_inv.yml,loop_invariants/code2inv/92.c,92_pmt_yamlv2_extract.yml,1,rf_template_fewshot,glm47,glm-4.7,0.0,1.0,,2651.18,505,107,612,lnested,1,"{""type"": ""lnested"", ""depth"": 1, ""explanation"": ""y decreases monotonically towards bound 0, assuming x < 0.""}","```yaml analysis: |   The loop relies on the invariant y >= 0 to ensure termination. The variable y changes by x in each iteration (y = y + x). Since x is constant, y must progress towards the lower b"
2026-01-19T00:53:14.206119,rf_template_fewshot_Balanced,92_autoverus_seahorn_v1_inv.yml,loop_invariants/code2inv/92.c,92_pmt_yamlv2_extract.yml,1,rf_template_fewshot,glm47,glm-4.7,0.7,0.9,,3212.15,505,193,698,lnested,1,"{""type"": ""lnested"", ""depth"": 1, ""explanation"": ""Single variable monotone progress (y decreases) assuming x < 0.""}","analysis: |   The loop condition is `y >= 0`. The update `y = y + x` modifies `y` based on `x`.   Since `x` is constant (`x == x_init`), the behavior of `y` depends entirely on the sign of `x`.   If `"
2026-01-19T00:53:17.734548,rf_template_fewshot_Creative,92_autoverus_seahorn_v1_inv.yml,loop_invariants/code2inv/92.c,92_pmt_yamlv2_extract.yml,1,rf_template_fewshot,glm47,glm-4.7,1.0,1.0,,3526.57,505,168,673,lnested,1,"{""type"": ""lnested"", ""depth"": 1, ""explanation"": ""Single variable strictly monotone (linear) update; no phases.""}","analysis: |   The variable x remains constant during the loop, while y is updated by adding x. The loop guard ensures y >= 0. Since x does not change, y moves in a single direction (either strictly in"
2026-01-19T04:42:29.857332,rf_template_Deterministic,92_autoverus_seahorn_v1_inv.yml,loop_invariants/code2inv/92.c,92_pmt_yamlv2_extract.yml,1,rf_template,qwenplus,qwen-plus,0.0,1.0,,12614.66,304,533,837,lnested,1,"{""type"": ""lnested"", ""depth"": 1, ""explanation"": ""When x < 0, y decreases by a fixed positive amount each iteration until y < 0. A single ranking component tracking y's decrease suffices. No lexicographic nesting or multiple phases needed.""}","```yaml analysis: |   The loop executes as long as y >= 0, and in each iteration, y is updated to y + x.    Since x is invariant (x == x_init), the behavior of y depends on the sign of x:      - If x "
