timestamp,experiment_name,target_file,source_path,source_file,loop_id,prompt_version,config_tag,model,temperature,top_p,max_tokens,latency_ms,prompt_tokens,completion_tokens,total_tokens,template_type,template_depth,parsed_configuration,raw_response_snippet
2026-01-16T16:06:19.131990,rf_template_Deterministic,113_pmt_yamlv2_extract.yml,loop_invariants/code2inv/113.c,,1,rf_template,glm47,glm-4.7,0.0,1.0,,4086.78,267,166,433,lnested,1,"{""type"": ""lnested"", ""depth"": 1, ""explanation"": ""The loop terminates because i increases strictly towards n. The ranking function n - i requires a single component.""}","analysis: |   The loop condition is `i <= n`.   The body updates `i` to `i + 1` and `sn` to `sn + 1`.   Since `i` strictly increases with every iteration and `n` remains constant, `i` will eventually "
2026-01-16T16:06:21.934299,rf_template_Balanced,113_pmt_yamlv2_extract.yml,loop_invariants/code2inv/113.c,,1,rf_template,glm47,glm-4.7,0.7,0.9,,2800.56,267,158,425,lnested,1,"{""type"": ""lnested"", ""depth"": 1, ""explanation"": ""The variable i increases monotonically towards n, so the distance n-i decreases monotonically. A single ranking function (depth 1) is sufficient.""}","analysis: |   The loop condition is `i <= n`. Inside the loop body, variable `i` is incremented by 1 (`i = i + 1`). Since `i` increases strictly and the loop terminates when `i` exceeds `n`, the varia"
2026-01-16T16:06:25.446272,rf_template_Creative,113_pmt_yamlv2_extract.yml,loop_invariants/code2inv/113.c,,1,rf_template,glm47,glm-4.7,1.0,1.0,,3509.92,267,207,474,lnested,1,"{""type"": ""lnested"", ""depth"": 1, ""explanation"": ""Variable i increases unconditionally until it exceeds n. Therefore, (n - i) decreases strictly in each iteration, requiring a single component ranking function.""}","analysis: |   The loop condition is `i <= n`. Inside the loop, `i` is updated to `i + 1`.   Since `i` increases strictly in every iteration and is bounded above by `n` (assuming `n` is fixed or non-de"
2026-01-16T16:06:26.416490,rf_template_autoverus_seahorn_v1_Deterministic,113_pmt_yamlv2_extract.yml,loop_invariants/code2inv/113.c,,1,rf_template_autoverus_seahorn_v1,glm47,glm-4.7,0.0,1.0,,969.31,230,14,244,lnested,1,"{""type"": ""lnested"", ""depth"": 1}","configuration:   type: ""lnested""   depth: 1"
2026-01-16T16:06:27.465751,rf_template_autoverus_seahorn_v1_Balanced,113_pmt_yamlv2_extract.yml,loop_invariants/code2inv/113.c,,1,rf_template_autoverus_seahorn_v1,glm47,glm-4.7,0.7,0.9,,1048.38,230,14,244,lnested,1,"{""type"": ""lnested"", ""depth"": 1}","configuration:   type: ""lnested""   depth: 1"
2026-01-16T16:06:28.393031,rf_template_autoverus_seahorn_v1_Creative,113_pmt_yamlv2_extract.yml,loop_invariants/code2inv/113.c,,1,rf_template_autoverus_seahorn_v1,glm47,glm-4.7,1.0,1.0,,926.48,230,14,244,lnested,1,"{""type"": ""lnested"", ""depth"": 1}","configuration:   type: ""lnested""   depth: 1"
2026-01-16T16:06:30.350291,rf_template_fewshot_Deterministic,113_pmt_yamlv2_extract.yml,loop_invariants/code2inv/113.c,,1,rf_template_fewshot,glm47,glm-4.7,0.0,1.0,,1955.84,475,84,559,lnested,1,"{""type"": ""lnested"", ""depth"": 1, ""explanation"": ""Simple single-variable decrease in distance to bound (n - i).""}","analysis: |   The loop increments a single variable `i` until it reaches the bound `n`. The variable `sn` also increases, but the loop condition depends only on `i`. This represents a single monotone "
2026-01-16T16:06:32.986363,rf_template_fewshot_Balanced,113_pmt_yamlv2_extract.yml,loop_invariants/code2inv/113.c,,1,rf_template_fewshot,glm47,glm-4.7,0.7,0.9,,2634.5,475,116,591,lnested,1,"{""type"": ""lnested"", ""depth"": 1, ""explanation"": ""Single variable i increases monotonically toward the bound n.""}","analysis: |   The loop increments both `i` and `sn` in each iteration. The loop condition is `i <= n`. Since `i` increases monotonically towards the fixed bound `n`, the loop terminates based solely o"
2026-01-16T16:06:34.941349,rf_template_fewshot_Creative,113_pmt_yamlv2_extract.yml,loop_invariants/code2inv/113.c,,1,rf_template_fewshot,glm47,glm-4.7,1.0,1.0,,1953.14,475,77,552,lnested,1,"{""type"": ""lnested"", ""depth"": 1, ""explanation"": ""Single variable monotone toward bound.""}","analysis: |   Variable i increases monotonically toward the upper bound n. The loop exits when i > n. Since both i and sn increase but only i drives the exit condition, a single linear ranking functio"
2026-01-16T17:45:06.388108,rf_template_Deterministic,113_pmt_yamlv2_extract.yml,loop_invariants/code2inv/113.c,,1,rf_template,qwenplus,qwen-plus,0.0,1.0,,7028.98,274,250,524,lnested,1,"{""type"": ""lnested"", ""depth"": 1, ""explanation"": ""The loop terminates due to the monotonic increase of `i` toward `n`. A single-ranking component suffices to capture this decrease in the distance to termination (i.e., `n - i`). Thus, lnested with depth 1 is sufficient.""}","```yaml analysis: |   The loop increments both `i` and `sn` by 1 in each iteration, starting from some initial values, and continues while `i <= n`. Since `i` increases monotonically toward `n`, the l"
2026-01-16T17:45:12.306645,rf_template_Balanced,113_pmt_yamlv2_extract.yml,loop_invariants/code2inv/113.c,,1,rf_template,qwenplus,qwen-plus,0.7,0.9,,5916.14,274,237,511,lnested,1,"{""type"": ""lnested"", ""depth"": 1, ""explanation"": ""The loop terminates because `i` increases toward `n+1`. A single ranking function `(n - i + 1)` decreases linearly, so lnested with depth 1 is sufficient.""}","```yaml analysis: |   The loop runs while `i <= n`, and in each iteration, both `i` and `sn` are incremented by 1. Since `i` increases monotonically toward `n+1`, the loop will terminate when `i > n`."
2026-01-16T17:45:20.432263,rf_template_Creative,113_pmt_yamlv2_extract.yml,loop_invariants/code2inv/113.c,,1,rf_template,qwenplus,qwen-plus,1.0,1.0,,8123.27,274,302,576,lnested,1,"{""type"": ""lnested"", ""depth"": 1, ""explanation"": ""The loop terminates because `i` increases toward `n + 1` in a single, uniform phase. A single decreasing ranking function (e.g., `n - i + 1`) suffices. No multi-phase or lexicographic ordering beyond one component is needed.""}","```yaml analysis: |   The loop runs while `i <= n`, and in each iteration, both `i` and `sn` are incremented by 1. Since `i` starts at some initial value (presumably less than or equal to `n`) and inc"
2026-01-16T17:45:21.454498,rf_template_autoverus_seahorn_v1_Deterministic,113_pmt_yamlv2_extract.yml,loop_invariants/code2inv/113.c,,1,rf_template_autoverus_seahorn_v1,qwenplus,qwen-plus,0.0,1.0,,1021.27,237,14,251,lnested,1,"{""type"": ""lnested"", ""depth"": 1}","configuration:   type: ""lnested""   depth: 1"
2026-01-16T17:45:22.921436,rf_template_autoverus_seahorn_v1_Balanced,113_pmt_yamlv2_extract.yml,loop_invariants/code2inv/113.c,,1,rf_template_autoverus_seahorn_v1,qwenplus,qwen-plus,0.7,0.9,,1466.01,237,14,251,lnested,1,"{""type"": ""lnested"", ""depth"": 1}","configuration:   type: ""lnested""   depth: 1"
2026-01-16T17:45:23.901661,rf_template_autoverus_seahorn_v1_Creative,113_pmt_yamlv2_extract.yml,loop_invariants/code2inv/113.c,,1,rf_template_autoverus_seahorn_v1,qwenplus,qwen-plus,1.0,1.0,,979.52,237,15,252,lnested,1,"{""type"": ""lnested"", ""depth"": 1}","configuration:   type: ""lnested""   depth: 1"
2026-01-16T17:45:28.622320,rf_template_fewshot_Deterministic,113_pmt_yamlv2_extract.yml,loop_invariants/code2inv/113.c,,1,rf_template_fewshot,qwenplus,qwen-plus,0.0,1.0,,4718.95,485,170,655,lnested,1,"{""type"": ""lnested"", ""depth"": 1, ""explanation"": ""Single monotonic progress: `i` increases toward `n + 1`, ensuring termination. No lexicographic or multi-phase behavior needed.""}","```yaml analysis: |   The loop increments both `i` and `sn` by 1 in each iteration. The loop condition is `i <= n`, so the loop continues as long as `i` has not exceeded `n`. Since `i` increases monot"
2026-01-16T17:45:32.691540,rf_template_fewshot_Balanced,113_pmt_yamlv2_extract.yml,loop_invariants/code2inv/113.c,,1,rf_template_fewshot,qwenplus,qwen-plus,0.7,0.9,,4067.5,485,152,637,lnested,1,"{""type"": ""lnested"", ""depth"": 1, ""explanation"": ""Single monotonic variable `i` progressing toward a bound; one component suffices.""}","```yaml analysis: |   The loop increments both `i` and `sn` by 1 in each iteration, and the loop condition is `i <= n`. Since `i` starts below or equal to `n` and increases monotonically toward `n`, i"
2026-01-16T17:45:37.658711,rf_template_fewshot_Creative,113_pmt_yamlv2_extract.yml,loop_invariants/code2inv/113.c,,1,rf_template_fewshot,qwenplus,qwen-plus,1.0,1.0,,4965.36,485,172,657,lnested,1,"{""type"": ""lnested"", ""depth"": 1, ""explanation"": ""Single monotonic progress of `i` toward upper bound `n`; no phase changes or dependencies requiring multi-phase or deeper lexicographic structure.""}","```yaml analysis: |   The loop increments both `i` and `sn` by 1 in each iteration. The loop condition depends only on `i <= n`, so termination is determined by `i` approaching and eventually exceedin"
2026-01-16T21:18:54.204385,rf_template_Deterministic,113_pmt_yamlv2_extract.yml,loop_invariants/code2inv/113.c,,1,rf_template,qwenmax,qwen3-max,0.0,1.0,,5707.89,274,190,464,lnested,1,"{""type"": ""lnested"", ""depth"": 1, ""explanation"": ""A single linear ranking function (e.g., n - i) decreases by 1 each iteration, ensuring termination.""}","```yaml analysis: |   The loop increments both `i` and `sn` by 1 in each iteration, and the loop condition is `i <= n`.    The loop will terminate when `i` exceeds `n`. Since `i` starts at some initia"
2026-01-16T21:19:01.372249,rf_template_Balanced,113_pmt_yamlv2_extract.yml,loop_invariants/code2inv/113.c,,1,rf_template,qwenmax,qwen3-max,0.7,0.9,,7165.87,274,222,496,lnested,1,"{""type"": ""lnested"", ""depth"": 1, ""explanation"": ""A single decreasing expression (e.g., n - i) suffices; no phases or multiple components needed.""}","```yaml analysis: |   The loop increments both `i` and `sn` by 1 in each iteration, and the loop condition is `i <= n`.    Since `i` starts at some initial value (presumably ≤ n) and strictly increase"
2026-01-16T21:19:08.691372,rf_template_Creative,113_pmt_yamlv2_extract.yml,loop_invariants/code2inv/113.c,,1,rf_template,qwenmax,qwen3-max,1.0,1.0,,7316.92,274,233,507,lnested,1,"{""type"": ""lnested"", ""depth"": 1, ""explanation"": ""A single decreasing linear expression (e.g., n - i) suffices to prove termination.""}","```yaml analysis: |   The loop increments both `i` and `sn` by 1 in each iteration, and the loop condition is `i <= n`.    Since `i` starts at some initial value (presumably ≤ n) and increases by 1 ea"
2026-01-16T21:19:10.070654,rf_template_autoverus_seahorn_v1_Deterministic,113_pmt_yamlv2_extract.yml,loop_invariants/code2inv/113.c,,1,rf_template_autoverus_seahorn_v1,qwenmax,qwen3-max,0.0,1.0,,1378.29,237,14,251,lnested,1,"{""type"": ""lnested"", ""depth"": 1}","configuration:   type: ""lnested""   depth: 1"
2026-01-16T21:19:11.597886,rf_template_autoverus_seahorn_v1_Balanced,113_pmt_yamlv2_extract.yml,loop_invariants/code2inv/113.c,,1,rf_template_autoverus_seahorn_v1,qwenmax,qwen3-max,0.7,0.9,,1526.28,237,14,251,lnested,1,"{""type"": ""lnested"", ""depth"": 1}","configuration:   type: ""lnested""   depth: 1"
2026-01-16T21:19:14.034814,rf_template_autoverus_seahorn_v1_Creative,113_pmt_yamlv2_extract.yml,loop_invariants/code2inv/113.c,,1,rf_template_autoverus_seahorn_v1,qwenmax,qwen3-max,1.0,1.0,,2435.96,237,14,251,lnested,1,"{""type"": ""lnested"", ""depth"": 1}","configuration:   type: ""lnested""   depth: 1"
2026-01-16T21:19:18.498448,rf_template_fewshot_Deterministic,113_pmt_yamlv2_extract.yml,loop_invariants/code2inv/113.c,,1,rf_template_fewshot,qwenmax,qwen3-max,0.0,1.0,,4462.03,485,121,606,lnested,1,"{""type"": ""lnested"", ""depth"": 1, ""explanation"": ""Single decreasing measure (n - i) ensures termination; other variables do not affect the loop condition.""}","```yaml analysis: |   Both i and sn increase together, but the loop condition is i <= n.   Since i starts below or at n and increments by 1 each iteration,   the loop will terminate when i exceeds n. "
2026-01-16T21:19:24.028015,rf_template_fewshot_Balanced,113_pmt_yamlv2_extract.yml,loop_invariants/code2inv/113.c,,1,rf_template_fewshot,qwenmax,qwen3-max,0.7,0.9,,5527.92,485,130,615,lnested,1,"{""type"": ""lnested"", ""depth"": 1, ""explanation"": ""Single monotonic variable (i) progressing toward upper bound n; other variables do not affect termination.""}","```yaml analysis: |   Both i and sn increase by 1 each iteration. The loop condition is i <= n, so the loop terminates when i exceeds n.   Since i starts below or at n and increases monotonically, ter"
2026-01-16T21:19:29.343885,rf_template_fewshot_Creative,113_pmt_yamlv2_extract.yml,loop_invariants/code2inv/113.c,,1,rf_template_fewshot,qwenmax,qwen3-max,1.0,1.0,,5314.18,485,115,600,lnested,1,"{""type"": ""lnested"", ""depth"": 1, ""explanation"": ""Single linear progress variable (i) moving toward bound n; sn is irrelevant for termination.""}","```yaml analysis: |   Both i and sn increase together, but the loop guard is i <= n.   Since i increases by 1 each iteration and starts below or at n,   the loop will terminate when i exceeds n. The v"
